Month,Year,Rainfall
JAN,1948,16.9
FEB,1948,0.7
MAR,1948,4.3
APR,1948,7.6
MAY,1948,8.9
JUN,1948,191
JUL,1948,239.6
AUG,1948,181.4
SEP,1948,162
OCT,1948,66.6
NOV,1948,137.1
DEC,1948,0.1
JAN,1949,0
FEB,1949,0
MAR,1949,2
APR,1949,4.8
MAY,1949,58.4
JUN,1949,102
JUL,1949,201.3
AUG,1949,174
SEP,1949,323.1
OCT,1949,82.2
NOV,1949,5.7
DEC,1949,0
JAN,1950,0
FEB,1950,0.2
MAR,1950,1.5
APR,1950,5.9
MAY,1950,23.2
JUN,1950,59.5
JUL,1950,400.2
AUG,1950,102.9
SEP,1950,248.8
OCT,1950,87.3
NOV,1950,2.2
DEC,1950,0.8
JAN,1951,0.1
FEB,1951,0
MAR,1951,0.5
APR,1951,9.3
MAY,1951,29.5
JUN,1951,150.1
JUL,1951,250.2
AUG,1951,136.3
SEP,1951,71.7
OCT,1951,128.9
NOV,1951,20.1
DEC,1951,0
JAN,1952,0
FEB,1952,1.9
MAR,1952,0
APR,1952,8.9
MAY,1952,18.9
JUN,1952,131.2
JUL,1952,268.8
AUG,1952,139.1
SEP,1952,57.1
OCT,1952,56.7
NOV,1952,0
DEC,1952,0.8
JAN,1953,1.2
FEB,1953,0
MAR,1953,0.1
APR,1953,24.5
MAY,1953,2
JUN,1953,186.3
JUL,1953,216.5
AUG,1953,220.2
SEP,1953,126.8
OCT,1953,116.1
NOV,1953,0
DEC,1953,0
JAN,1954,2
FEB,1954,0.4
MAR,1954,16
APR,1954,6
MAY,1954,15.8
JUN,1954,158.5
JUL,1954,305.3
AUG,1954,171.7
SEP,1954,263
OCT,1954,30.1
NOV,1954,0
DEC,1954,16.2
JAN,1955,3.2
FEB,1955,0
MAR,1955,6.8
APR,1955,12.2
MAY,1955,25.8
JUN,1955,140.9
JUL,1955,149.6
AUG,1955,254.3
SEP,1955,218.9
OCT,1955,159
NOV,1955,10.4
DEC,1955,0
JAN,1956,1.5
FEB,1956,0.2
MAR,1956,1.1
APR,1956,11.3
MAY,1956,91.2
JUN,1956,111
JUL,1956,360.5
AUG,1956,252
SEP,1956,165.8
OCT,1956,148
NOV,1956,90.1
DEC,1956,1.1
JAN,1957,0.1
FEB,1957,0
MAR,1957,4.8
APR,1957,20.9
MAY,1957,36.9
JUN,1957,177.8
JUL,1957,196.4
AUG,1957,202.2
SEP,1957,98.7
OCT,1957,85.1
NOV,1957,26.8
DEC,1957,0.1
JAN,1958,1.6
FEB,1958,0
MAR,1958,5.4
APR,1958,23.6
MAY,1958,32.9
JUN,1958,101.9
JUL,1958,393.3
AUG,1958,296.6
SEP,1958,112.1
OCT,1958,57.4
NOV,1958,29.2
DEC,1958,0.1
JAN,1959,2.4
FEB,1959,0
MAR,1959,0
APR,1959,16.8
MAY,1959,39.3
JUN,1959,174.7
JUL,1959,344.3
AUG,1959,199
SEP,1959,202.7
OCT,1959,84.7
NOV,1959,54.9
DEC,1959,0.1
JAN,1960,3.6
FEB,1960,0
MAR,1960,3
APR,1960,5.1
MAY,1960,61.3
JUN,1960,146.4
JUL,1960,235
AUG,1960,138
SEP,1960,229
OCT,1960,44.9
NOV,1960,18.8
DEC,1960,0.8
JAN,1961,0.3
FEB,1961,0.1
MAR,1961,0.5
APR,1961,9.8
MAY,1961,104.2
JUN,1961,163.5
JUL,1961,411.9
AUG,1961,135
SEP,1961,104.8
OCT,1961,128
NOV,1961,10
DEC,1961,2.5
JAN,1962,0.2
FEB,1962,0.1
MAR,1962,6.7
APR,1962,12.9
MAY,1962,57.2
JUN,1962,46.8
JUL,1962,287.5
AUG,1962,164
SEP,1962,199.9
OCT,1962,51.9
NOV,1962,23
DEC,1962,48.8
JAN,1963,0.8
FEB,1963,4.3
MAR,1963,14
APR,1963,12
MAY,1963,23.3
JUN,1963,138.6
JUL,1963,252.3
AUG,1963,268.7
SEP,1963,72.7
OCT,1963,93.5
NOV,1963,19.1
DEC,1963,0.6
JAN,1964,0
FEB,1964,0
MAR,1964,4.1
APR,1964,6.2
MAY,1964,7
JUN,1964,139.8
JUL,1964,238.9
AUG,1964,242.3
SEP,1964,223.1
OCT,1964,60
NOV,1964,23.3
DEC,1964,0.9
JAN,1965,5.8
FEB,1965,0.2
MAR,1965,0.3
APR,1965,10.2
MAY,1965,12.3
JUN,1965,82.9
JUL,1965,380.7
AUG,1965,200.3
SEP,1965,54.8
OCT,1965,10
NOV,1965,4.6
DEC,1965,28.5
