Month,Year,Rainfall
JAN,1923,17
FEB,1923,52.7
MAR,1923,0.8
APR,1923,0.1
MAY,1923,19.7
JUN,1923,24.8
JUL,1923,183.7
AUG,1923,221.3
SEP,1923,17.6
OCT,1923,9.1
NOV,1923,0.3
DEC,1923,34.4
JAN,1924,48.5
FEB,1924,18.9
MAR,1924,2
APR,1924,1.3
MAY,1924,5.5
JUN,1924,18.5
JUL,1924,98.3
AUG,1924,151.3
SEP,1924,247.5
OCT,1924,45.5
NOV,1924,2.5
DEC,1924,15
JAN,1925,4.8
FEB,1925,0.1
MAR,1925,0.1
APR,1925,3.1
MAY,1925,11.2
JUN,1925,153.8
JUL,1925,247
AUG,1925,108.6
SEP,1925,10.2
OCT,1925,5.7
NOV,1925,12.2
DEC,1925,0.3
JAN,1926,9.4
FEB,1926,9.3
MAR,1926,39.2
APR,1926,10.3
MAY,1926,33.4
JUN,1926,18.4
JUL,1926,190
AUG,1926,257.4
SEP,1926,45.5
OCT,1926,0.6
NOV,1926,2.4
DEC,1926,0.1
JAN,1927,0.2
FEB,1927,34.1
MAR,1927,14.8
APR,1927,7.4
MAY,1927,13.9
JUN,1927,12.2
JUL,1927,160.9
AUG,1927,163.9
SEP,1927,42.7
OCT,1927,18.1
NOV,1927,1.7
DEC,1927,32.5
JAN,1928,21.5
FEB,1928,28.3
MAR,1928,3.4
APR,1928,5.9
MAY,1928,3.7
JUN,1928,36.5
JUL,1928,131
AUG,1928,77.6
SEP,1928,35.6
OCT,1928,7.6
NOV,1928,20.3
DEC,1928,16.8
JAN,1929,15.2
FEB,1929,0.1
MAR,1929,0
APR,1929,9.5
MAY,1929,3.7
JUN,1929,18.7
JUL,1929,135.2
AUG,1929,82.8
SEP,1929,11.4
OCT,1929,3.8
NOV,1929,0
DEC,1929,26.2
JAN,1930,28.4
FEB,1930,11.4
MAR,1930,4
APR,1930,1.8
MAY,1930,3.4
JUN,1930,68.6
JUL,1930,266.5
AUG,1930,78.4
SEP,1930,32.3
OCT,1930,2.8
NOV,1930,0.9
DEC,1930,2.1
JAN,1931,0.4
FEB,1931,17
MAR,1931,14.2
APR,1931,0.3
MAY,1931,7.8
JUN,1931,11.1
JUL,1931,198.7
AUG,1931,122.5
SEP,1931,109.5
OCT,1931,37.4
NOV,1931,0
DEC,1931,0.1
JAN,1932,3
FEB,1932,2
MAR,1932,26.2
APR,1932,4.8
MAY,1932,6.1
JUN,1932,14.3
JUL,1932,136.8
AUG,1932,113.4
SEP,1932,117.5
OCT,1932,0
NOV,1932,0
DEC,1932,15.8
JAN,1933,1.1
FEB,1933,19.5
MAR,1933,10.8
APR,1933,6.7
MAY,1933,43.2
JUN,1933,105.1
JUL,1933,131.4
AUG,1933,227.3
SEP,1933,293.1
OCT,1933,17
NOV,1933,0.4
DEC,1933,1.3
JAN,1934,21.6
FEB,1934,1
MAR,1934,47.6
APR,1934,0.7
MAY,1934,2
JUN,1934,64.6
JUL,1934,140.8
AUG,1934,199.1
SEP,1934,18.3
OCT,1934,0
NOV,1934,0
DEC,1934,5.6
JAN,1935,35.1
FEB,1935,25.1
MAR,1935,7.1
APR,1935,29.2
MAY,1935,0.7
JUN,1935,5.3
JUL,1935,208.9
AUG,1935,132.3
SEP,1935,97
OCT,1935,7.5
NOV,1935,6
DEC,1935,14.2
JAN,1936,1.6
FEB,1936,18.2
MAR,1936,6.8
APR,1936,0.7
MAY,1936,3.3
JUN,1936,141.3
JUL,1936,124.4
AUG,1936,125.7
SEP,1936,61.3
OCT,1936,0.1
NOV,1936,1.2
DEC,1936,26.5
JAN,1937,0.8
FEB,1937,75.8
MAR,1937,5.3
APR,1937,20.3
MAY,1937,5.2
JUN,1937,43.7
JUL,1937,171.6
AUG,1937,39.3
SEP,1937,109.8
OCT,1937,0.4
NOV,1937,0.3
DEC,1937,9.1
JAN,1938,38.2
FEB,1938,7.7
MAR,1938,0.4
APR,1938,1.1
MAY,1938,7.4
JUN,1938,61.7
JUL,1938,89.7
AUG,1938,56.9
SEP,1938,8.1
OCT,1938,7.6
NOV,1938,0.1
DEC,1938,0
JAN,1939,1.9
FEB,1939,38.5
MAR,1939,20.2
APR,1939,0.5
MAY,1939,0.3
JUN,1939,88.8
JUL,1939,62.7
AUG,1939,32.9
SEP,1939,63.3
OCT,1939,1.2
NOV,1939,0
DEC,1939,0
JAN,1940,28.2
FEB,1940,35.6
MAR,1940,11.9
APR,1940,6.7
MAY,1940,1.7
JUN,1940,38.7
JUL,1940,117.4
AUG,1940,142.3
SEP,1940,12.6
OCT,1940,0.2
NOV,1940,0
DEC,1940,0.4
JAN,1941,59.2
FEB,1941,5.1
MAR,1941,2.2
APR,1941,0
MAY,1941,16.2
JUN,1941,96.3
JUL,1941,41
AUG,1941,90.1
SEP,1941,46.4
OCT,1941,3.9
NOV,1941,0
DEC,1941,3.5
JAN,1942,24.9
FEB,1942,48.6
MAR,1942,2.2
APR,1942,11.7
MAY,1942,7.3
JUN,1942,48.2
JUL,1942,257.5
AUG,1942,237.6
SEP,1942,154.2
OCT,1942,0.3
NOV,1942,0
DEC,1942,11.9
JAN,1943,19.6
FEB,1943,2.1
MAR,1943,2.4
APR,1943,14.7
MAY,1943,8.5
JUN,1943,28.8
JUL,1943,129.6
AUG,1943,112.4
SEP,1943,89.7
OCT,1943,0
NOV,1943,0
DEC,1943,0.1
JAN,1944,21.5
FEB,1944,32.9
MAR,1944,35.1
APR,1944,27.6
MAY,1944,0.5
JUN,1944,52.2
JUL,1944,150.7
AUG,1944,99
SEP,1944,38.8
OCT,1944,24.8
NOV,1944,0.6
DEC,1944,0.6
JAN,1945,41.5
FEB,1945,0
MAR,1945,2.4
APR,1945,6.5
MAY,1945,7.9
JUN,1945,36.5
JUL,1945,120
AUG,1945,122.3
SEP,1945,312.5
OCT,1945,5.1
NOV,1945,0
DEC,1945,0
JAN,1946,0.1
FEB,1946,9.7
MAR,1946,1.7
APR,1946,3.4
MAY,1946,27
JUN,1946,72
JUL,1946,122.9
AUG,1946,155.4
SEP,1946,17.3
OCT,1946,15.6
NOV,1946,1
DEC,1946,11.6
JAN,1947,17.2
FEB,1947,15.8
MAR,1947,7.2
APR,1947,0.6
MAY,1947,3
JUN,1947,13.7
JUL,1947,22.9
AUG,1947,80.6
SEP,1947,292.9
OCT,1947,4.5
NOV,1947,0
DEC,1947,6.2
JAN,1948,34.4
FEB,1948,31.4
MAR,1948,18.8
APR,1948,1.1
MAY,1948,4.8
JUN,1948,16
JUL,1948,212.4
AUG,1948,233
SEP,1948,34.6
OCT,1948,4.3
NOV,1948,0.9
DEC,1948,0.3
JAN,1949,3.4
FEB,1949,27.9
MAR,1949,0.7
APR,1949,1.2
MAY,1949,5.9
JUN,1949,12.1
JUL,1949,287.9
AUG,1949,58.3
SEP,1949,84.7
OCT,1949,1.2
NOV,1949,0
DEC,1949,2
JAN,1950,22.2
FEB,1950,6.5
MAR,1950,18.1
APR,1950,0.5
MAY,1950,6.1
JUN,1950,9.7
JUL,1950,220.4
AUG,1950,147.6
SEP,1950,118.7
OCT,1950,0
NOV,1950,0
DEC,1950,1.4
JAN,1951,8.2
FEB,1951,0.4
MAR,1951,33.6
APR,1951,11.6
MAY,1951,9.1
JUN,1951,21.3
JUL,1951,56
AUG,1951,135.4
SEP,1951,35
OCT,1951,0.2
NOV,1951,27.4
DEC,1951,0
JAN,1952,8.2
FEB,1952,17.8
MAR,1952,12
APR,1952,2.6
MAY,1952,10.8
JUN,1952,67.1
JUL,1952,122.5
AUG,1952,311
SEP,1952,1.3
OCT,1952,0
NOV,1952,0
DEC,1952,3.2
JAN,1953,39.5
FEB,1953,1.6
MAR,1953,0
APR,1953,4.1
MAY,1953,5.9
JUN,1953,58.9
JUL,1953,241
AUG,1953,154.9
SEP,1953,48.4
OCT,1953,0.9
NOV,1953,0
DEC,1953,6.6
JAN,1954,26.1
FEB,1954,91
MAR,1954,10.1
APR,1954,0.4
MAY,1954,3.9
JUN,1954,26.7
JUL,1954,152.3
AUG,1954,45.6
SEP,1954,136.6
OCT,1954,43.9
NOV,1954,0.3
DEC,1954,0
JAN,1955,32.8
FEB,1955,1.9
MAR,1955,7.7
APR,1955,7.3
MAY,1955,12.7
JUN,1955,66.1
JUL,1955,100.3
AUG,1955,173.1
SEP,1955,159.3
OCT,1955,129.4
NOV,1955,2.8
DEC,1955,0.6
JAN,1956,16.6
FEB,1956,3.1
MAR,1956,25.6
APR,1956,0.8
