Month,Year,Rainfall
DEC,1922,3.2
JAN,1923,5.1
FEB,1923,9.8
MAR,1923,20
APR,1923,2.1
MAY,1923,2.3
JUN,1923,27.2
JUL,1923,466.7
AUG,1923,676.3
SEP,1923,193.4
OCT,1923,31.5
NOV,1923,0.2
DEC,1923,9.2
JAN,1924,29.4
FEB,1924,9
MAR,1924,7.2
APR,1924,1.1
MAY,1924,1.4
JUN,1924,43.5
JUL,1924,547.3
AUG,1924,377.7
SEP,1924,244.6
OCT,1924,29.9
NOV,1924,13.8
DEC,1924,10.5
JAN,1925,0.1
FEB,1925,0
MAR,1925,0
APR,1925,0.2
MAY,1925,29.8
JUN,1925,191.9
JUL,1925,575
AUG,1925,287.6
SEP,1925,204
OCT,1925,11.7
NOV,1925,53.8
DEC,1925,0.3
JAN,1926,21.1
FEB,1926,3.1
MAR,1926,49.2
APR,1926,41
MAY,1926,31
JUN,1926,26.3
JUL,1926,327.2
AUG,1926,551.4
SEP,1926,538.7
OCT,1926,135.9
NOV,1926,1.2
DEC,1926,0.9
JAN,1927,8.4
FEB,1927,18.7
MAR,1927,44.4
APR,1927,1.8
MAY,1927,2.5
JUN,1927,100.1
JUL,1927,430.4
AUG,1927,382.8
SEP,1927,93.6
OCT,1927,67.1
NOV,1927,77.7
DEC,1927,8.4
JAN,1928,15.7
FEB,1928,52.8
MAR,1928,9.1
APR,1928,1
MAY,1928,2.5
JUN,1928,152.7
JUL,1928,475
AUG,1928,185
SEP,1928,63.1
OCT,1928,96.6
NOV,1928,0
DEC,1928,53.5
JAN,1929,30
FEB,1929,17.4
MAR,1929,0.2
APR,1929,11.2
MAY,1929,1.7
JUN,1929,94.3
JUL,1929,524.9
AUG,1929,399.2
SEP,1929,103
OCT,1929,17.7
NOV,1929,0
DEC,1929,47.9
JAN,1930,2.1
FEB,1930,3.5
MAR,1930,3
APR,1930,31.3
MAY,1930,6.9
JUN,1930,134
JUL,1930,597.9
AUG,1930,268.4
SEP,1930,109.2
OCT,1930,33.9
NOV,1930,5.2
DEC,1930,8.5
JAN,1931,13.7
FEB,1931,29.5
MAR,1931,9
APR,1931,3.3
MAY,1931,3.2
JUN,1931,69.6
JUL,1931,294.5
AUG,1931,458.1
SEP,1931,290.9
OCT,1931,151.6
NOV,1931,16.2
DEC,1931,2.6
JAN,1932,0
FEB,1932,22.5
MAR,1932,13.9
APR,1932,2.4
MAY,1932,6.3
JUN,1932,105.1
JUL,1932,534.5
AUG,1932,198
SEP,1932,242.8
OCT,1932,22.5
NOV,1932,3.1
DEC,1932,0
JAN,1933,8.4
FEB,1933,44
MAR,1933,18.8
APR,1933,29.5
MAY,1933,74.2
JUN,1933,143.8
JUL,1933,360.6
AUG,1933,321.1
SEP,1933,294.4
OCT,1933,61.4
NOV,1933,8.9
DEC,1933,3.3
JAN,1934,15.9
FEB,1934,0.1
MAR,1934,10.5
APR,1934,2.2
MAY,1934,0.2
JUN,1934,228.5
JUL,1934,320.7
AUG,1934,447.1
SEP,1934,395.1
OCT,1934,19.9
NOV,1934,20.9
DEC,1934,12.1
JAN,1935,21.5
FEB,1935,17.2
MAR,1935,0.2
APR,1935,19.1
MAY,1935,0.5
JUN,1935,88.3
JUL,1935,624.4
AUG,1935,292.6
SEP,1935,200.6
OCT,1935,2.4
NOV,1935,0.2
DEC,1935,12.9
JAN,1936,10.2
FEB,1936,31.6
MAR,1936,22
APR,1936,10.4
MAY,1936,15.7
JUN,1936,233.3
JUL,1936,421.9
AUG,1936,415.2
SEP,1936,217
OCT,1936,49
NOV,1936,71.8
DEC,1936,6.1
JAN,1937,0.1
FEB,1937,59.7
MAR,1937,11.2
APR,1937,43.5
MAY,1937,2.4
JUN,1937,186.9
JUL,1937,465.5
AUG,1937,344.7
SEP,1937,179.4
OCT,1937,100
NOV,1937,3.6
DEC,1937,1.1
JAN,1938,52.3
FEB,1938,11.5
MAR,1938,6.4
APR,1938,2.6
MAY,1938,22.3
JUN,1938,300.7
JUL,1938,403.4
AUG,1938,322
SEP,1938,158.2
OCT,1938,94.3
NOV,1938,0
DEC,1938,0
JAN,1939,36.4
FEB,1939,19.3
MAR,1939,20
APR,1939,6.4
MAY,1939,0
JUN,1939,186.6
JUL,1939,496
AUG,1939,393.9
SEP,1939,180.8
OCT,1939,7.9
NOV,1939,0
DEC,1939,0
JAN,1940,3.4
FEB,1940,15.9
MAR,1940,16
APR,1940,6.6
MAY,1940,10.6
JUN,1940,117
JUL,1940,447.2
AUG,1940,431
SEP,1940,81.9
OCT,1940,35
NOV,1940,2.8
DEC,1940,25.4
JAN,1941,30
FEB,1941,35.7
MAR,1941,15.2
APR,1941,3.1
MAY,1941,8.1
JUN,1941,124.8
JUL,1941,190.2
AUG,1941,300.5
SEP,1941,111.2
OCT,1941,9.2
NOV,1941,0
DEC,1941,0.1
JAN,1942,40.8
FEB,1942,79.8
MAR,1942,10.2
APR,1942,5
MAY,1942,0.9
JUN,1942,166.4
JUL,1942,605.6
AUG,1942,381.8
SEP,1942,196.5
OCT,1942,1.2
NOV,1942,0
DEC,1942,20.1
JAN,1943,115.6
FEB,1943,1.8
MAR,1943,0
APR,1943,10.7
MAY,1943,28.5
JUN,1943,119.2
JUL,1943,421.8
AUG,1943,386.5
SEP,1943,238.3
OCT,1943,58.8
NOV,1943,1.3
DEC,1943,0
JAN,1944,29.6
FEB,1944,68.4
MAR,1944,87.3
APR,1944,10.7
MAY,1944,1.8
JUN,1944,103.1
JUL,1944,533.7
AUG,1944,379.5
SEP,1944,150.5
OCT,1944,50.5
NOV,1944,6.3
DEC,1944,5.7
JAN,1945,42.5
FEB,1945,0.7
MAR,1945,0
APR,1945,30
MAY,1945,6
JUN,1945,224.9
JUL,1945,410
AUG,1945,287.1
SEP,1945,256.2
OCT,1945,26.6
NOV,1945,0
DEC,1945,2.2
JAN,1946,0
FEB,1946,23.2
MAR,1946,0.9
APR,1946,13.5
MAY,1946,8.1
JUN,1946,346
JUL,1946,376.3
AUG,1946,480.8
SEP,1946,95.6
OCT,1946,32.6
NOV,1946,108.9
DEC,1946,8.6
JAN,1947,50.5
FEB,1947,26.5
MAR,1947,19.6
APR,1947,1.7
MAY,1947,2.4
JUN,1947,91.4
JUL,1947,487.9
AUG,1947,438.7
SEP,1947,269.5
OCT,1947,29.3
NOV,1947,0.3
DEC,1947,1.8
JAN,1948,66.1
FEB,1948,11
MAR,1948,3.6
APR,1948,3.2
MAY,1948,1.2
JUN,1948,189.2
JUL,1948,355.8
AUG,1948,371.2
SEP,1948,302.8
OCT,1948,22.6
NOV,1948,103.8
DEC,1948,0
JAN,1949,2
FEB,1949,15.4
MAR,1949,2.8
APR,1949,1.5
MAY,1949,24.3
JUN,1949,114.4
JUL,1949,351
AUG,1949,302.7
SEP,1949,296.2
OCT,1949,124.7
NOV,1949,0
DEC,1949,0.4
JAN,1950,15.1
FEB,1950,27.7
MAR,1950,35.9
APR,1950,1.7
MAY,1950,2.5
JUN,1950,75.3
JUL,1950,461.1
AUG,1950,408.4
SEP,1950,114.3
OCT,1950,13.1
NOV,1950,0.2
DEC,1950,22.6
JAN,1951,19.3
FEB,1951,21
MAR,1951,44.5
APR,1951,16.5
MAY,1951,9.9
JUN,1951,138.5
JUL,1951,285.8
AUG,1951,382.4
SEP,1951,221.6
OCT,1951,35.9
NOV,1951,0
DEC,1951,0
JAN,1952,1.1
FEB,1952,27.1
MAR,1952,8.8
APR,1952,2.9
MAY,1952,2.6
JUN,1952,196.4
JUL,1952,386.8
AUG,1952,400.3
SEP,1952,117.1
OCT,1952,8.3
NOV,1952,0
DEC,1952,4
JAN,1953,16.4
FEB,1953,4.8
MAR,1953,0
APR,1953,7.1
MAY,1953,2
JUN,1953,42.7
JUL,1953,408.3
AUG,1953,348
SEP,1953,160.8
OCT,1953,16.3
NOV,1953,0
DEC,1953,0.6
JAN,1954,16.6
FEB,1954,12.2
MAR,1954,6.4
APR,1954,3.1
MAY,1954,0.1
JUN,1954,80.5
JUL,1954,329.7
AUG,1954,289.5
SEP,1954,332
OCT,1954,5.8
NOV,1954,0
DEC,1954,0.6
JAN,1955,70.9
FEB,1955,3
MAR,1955,1.6
APR,1955,3
MAY,1955,3.4
JUN,1955,236.4
JUL,1955,260.2
AUG,1955,427.1
SEP,1955,295.7
OCT,1955,119.6
NOV,1955,0
DEC,1955,0
JAN,1956,14.1
FEB,1956,5.5
MAR,1956,6.6
APR,1956,1.7
MAY,1956,25.9
JUN,1956,187.9
JUL,1956,525.3
AUG,1956,415.2
SEP,1956,184.9
OCT,1956,73.3
NOV,1956,53.7
DEC,1956,21.8
JAN,1957,20.8
FEB,1957,0.9
MAR,1957,63.8
APR,1957,17.9
MAY,1957,6.2
JUN,1957,61.3
JUL,1957,349.7
AUG,1957,359.5
SEP,1957,113.6
OCT,1957,6.6
NOV,1957,0
DEC,1957,0.5
JAN,1958,8.1
FEB,1958,17
MAR,1958,14.2
APR,1958,6
MAY,1958,1.3
JUN,1958,65.7
JUL,1958,435.8
AUG,1958,273.6
SEP,1958,236.6
OCT,1958,109.6
NOV,1958,3.5
DEC,1958,0.1
JAN,1959,49.1
FEB,1959,3.8
MAR,1959,1.4
APR,1959,8.1
MAY,1959,30.2
JUN,1959,81.3
JUL,1959,437.8
AUG,1959,397.3
SEP,1959,231.2
OCT,1959,61.7
NOV,1959,0.3
DEC,1959,0
JAN,1960,46.8
FEB,1960,0.1
MAR,1960,24.6
APR,1960,6.2
MAY,1960,1.3
JUN,1960,113.1
JUL,1960,376.3
AUG,1960,495.3
SEP,1960,82.7
OCT,1960,104.8
NOV,1960,0
DEC,1960,0.8
JAN,1961,29
FEB,1961,11.2
MAR,1961,3.8
APR,1961,5.8
MAY,1961,8.4
JUN,1961,132.9
JUL,1961,499.4
AUG,1961,462.9
SEP,1961,358.4
OCT,1961,65.7
NOV,1961,7.5
DEC,1961,13.7
JAN,1962,12.8
FEB,1962,23.1
MAR,1962,21.5
APR,1962,9.5
MAY,1962,9.5
JUN,1962,55.5
JUL,1962,327.2
AUG,1962,325.7
SEP,1962,229.5
OCT,1962,1.4
NOV,1962,1.7
DEC,1962,51
JAN,1963,7.2
FEB,1963,13.5
MAR,1963,5.7
APR,1963,16.2
MAY,1963,10.7
JUN,1963,147.9
JUL,1963,274.2
AUG,1963,364.4
SEP,1963,243.6
OCT,1963,27.9
NOV,1963,7.7
DEC,1963,1.2
JAN,1964,0.2
FEB,1964,8.1
MAR,1964,2.2
APR,1964,1.3
MAY,1964,2.5
JUN,1964,131.5
JUL,1964,360.1
AUG,1964,433
SEP,1964,226
OCT,1964,21.3
NOV,1964,0.9
DEC,1964,0.2
JAN,1965,4.6
FEB,1965,0.9
MAR,1965,15.3
APR,1965,12.5
MAY,1965,0.6
JUN,1965,68.5
JUL,1965,205.9
AUG,1965,185
SEP,1965,184.2
OCT,1965,11.2
NOV,1965,0.1
DEC,1965,9.1
JAN,1966,13.2
FEB,1966,3.8
MAR,1966,1.9
APR,1966,0.7
MAY,1966,7.6
JUN,1966,210.7
JUL,1966,253.4
AUG,1966,262
SEP,1966,51
OCT,1966,2.2
NOV,1966,34
DEC,1966,8.8
JAN,1967,0.2
FEB,1967,0
MAR,1967,53.3
APR,1967,1.1
MAY,1967,2.1
JUN,1967,118.5
JUL,1967,396.5
AUG,1967,481.2
SEP,1967,262
OCT,1967,5.8
NOV,1967,1.1
DEC,1967,86
JAN,1968,35.7
FEB,1968,12.1
MAR,1968,8.8
APR,1968,3.5
MAY,1968,1.2
JUN,1968,101.9
JUL,1968,355.8
AUG,1968,281.3
SEP,1968,151.5
OCT,1968,20.4
NOV,1968,0
DEC,1968,1.5
JAN,1969,8.3
FEB,1969,2.7
MAR,1969,1.1
APR,1969,0.7
MAY,1969,9.7
JUN,1969,41.7
JUL,1969,553.4
AUG,1969,392.8
SEP,1969,198.3
OCT,1969,0
NOV,1969,33.2
DEC,1969,0
JAN,1970,60.6
FEB,1970,29.4
MAR,1970,36.3
APR,1970,1.4
MAY,1970,12.5
JUN,1970,198.2
JUL,1970,268.5
AUG,1970,481.2
SEP,1970,250.6
OCT,1970,3.6
NOV,1970,0
DEC,1970,0
JAN,1971,34.6
FEB,1971,8.3
MAR,1971,11.4
APR,1971,13.6
MAY,1971,30
JUN,1971,356.6
JUL,1971,507.9
AUG,1971,286.3
SEP,1971,159.2
OCT,1971,110.9
NOV,1971,0
DEC,1971,0
JAN,1972,0.4
FEB,1972,10.4
MAR,1972,0.1
APR,1972,2.3
MAY,1972,0.2
JUN,1972,54.1
JUL,1972,207.7
AUG,1972,555.7
SEP,1972,140.8
OCT,1972,25.4
NOV,1972,34.9
DEC,1972,6.2
JAN,1973,1
FEB,1973,29.3
MAR,1973,0.1
APR,1973,1
MAY,1973,1.1
JUN,1973,54.8
JUL,1973,440.4
AUG,1973,430.2
SEP,1973,205.2
OCT,1973,81.7
NOV,1973,0
DEC,1973,7.6
JAN,1974,0.2
FEB,1974,6.8
MAR,1974,1.3
APR,1974,0.1
MAY,1974,4.2
JUN,1974,98.8
JUL,1974,303.2
AUG,1974,420
SEP,1974,55
OCT,1974,76.3
NOV,1974,5.1
DEC,1974,0.2
JAN,1975,11.8
FEB,1975,11.3
MAR,1975,13.1
APR,1975,0.1
MAY,1975,1.4
JUN,1975,190.4
JUL,1975,371.8
AUG,1975,568.5
SEP,1975,171.8
OCT,1975,94
NOV,1975,0.1
DEC,1975,0
JAN,1976,13.5
FEB,1976,2.4
MAR,1976,5.6
APR,1976,14.6
MAY,1976,10.7
JUN,1976,84.7
JUL,1976,370.6
AUG,1976,366.6
SEP,1976,173.5
OCT,1976,0.3
NOV,1976,12.3
DEC,1976,0.9
JAN,1977,10.3
FEB,1977,4.6
MAR,1977,4.6
APR,1977,7.4
MAY,1977,7.7
JUN,1977,275.8
JUL,1977,340.2
AUG,1977,420.5
SEP,1977,167.9
OCT,1977,61.7
NOV,1977,66.6
DEC,1977,4.9
JAN,1978,22.3
FEB,1978,73.6
MAR,1978,30.5
APR,1978,5
MAY,1978,0.2
JUN,1978,209.1
JUL,1978,338.2
AUG,1978,428.7
SEP,1978,215.7
OCT,1978,8.1
NOV,1978,14.3
DEC,1978,46.8
JAN,1979,47.5
FEB,1979,45.4
MAR,1979,2.5
APR,1979,0.4
MAY,1979,11.2
JUN,1979,98.9
JUL,1979,243.8
AUG,1979,226.7
SEP,1979,64.5
OCT,1979,6
NOV,1979,61.3
DEC,1979,1.5
JAN,1980,9.5
FEB,1980,4
MAR,1980,4
APR,1980,0.6
MAY,1980,1.3
JUN,1980,250.1
JUL,1980,372
AUG,1980,516.7
SEP,1980,174.9
OCT,1980,2.4
NOV,1980,0.3
DEC,1980,33.3
JAN,1981,13.6
FEB,1981,1.1
MAR,1981,24.3
APR,1981,2.1
MAY,1981,14.8
JUN,1981,152
JUL,1981,338.9
AUG,1981,270.2
SEP,1981,193.8
OCT,1981,4
NOV,1981,5.5
DEC,1981,15.8
JAN,1982,86
FEB,1982,13.4
MAR,1982,9.7
APR,1982,1.7
MAY,1982,21.4
JUN,1982,97.1
JUL,1982,271.7
AUG,1982,585.4
SEP,1982,160.6
OCT,1982,26.5
NOV,1982,22.2
DEC,1982,1.5
JAN,1983,10.5
FEB,1983,12.4
MAR,1983,0.2
APR,1983,7.9
MAY,1983,10.3
JUN,1983,98.1
JUL,1983,350.9
AUG,1983,319.8
SEP,1983,396.4
OCT,1983,64.9
NOV,1983,0
DEC,1983,4.1
JAN,1984,53.7
FEB,1984,37.6
MAR,1984,0
APR,1984,3.4
MAY,1984,2
JUN,1984,91.4
JUL,1984,202
AUG,1984,590.3
SEP,1984,114
OCT,1984,14.8
NOV,1984,0
DEC,1984,1.5
JAN,1985,42.7
FEB,1985,6.2
MAR,1985,0.3
APR,1985,5.5
MAY,1985,3.2
JUN,1985,94.9
JUL,1985,398.1
AUG,1985,340.2
SEP,1985,127
OCT,1985,97.2
NOV,1985,0
DEC,1985,0
JAN,1986,11.7
FEB,1986,99
MAR,1986,19.8
APR,1986,1.4
MAY,1986,11.6
JUN,1986,186.8
JUL,1986,317.2
AUG,1986,243
SEP,1986,82.5
OCT,1986,14
NOV,1986,1.1
DEC,1986,41.1
JAN,1987,37.7
FEB,1987,44.9
MAR,1987,8
APR,1987,0.1
MAY,1987,8.2
JUN,1987,45.2
JUL,1987,248.6
AUG,1987,307.2
SEP,1987,314.3
OCT,1987,81.4
NOV,1987,16.9
DEC,1987,3.6
JAN,1988,7.1
FEB,1988,17.6
MAR,1988,4.6
APR,1988,5.6
MAY,1988,4.1
JUN,1988,199.1
JUL,1988,363.7
AUG,1988,338.1
SEP,1988,107.5
OCT,1988,19.9
NOV,1988,0
DEC,1988,2.2
JAN,1989,0.4
FEB,1989,0
MAR,1989,18.5
APR,1989,0
MAY,1989,3.4
JUN,1989,190.3
JUL,1989,197.7
AUG,1989,358.9
SEP,1989,125.3
OCT,1989,1.4
NOV,1989,1.5
DEC,1989,23.6
JAN,1990,0.8
FEB,1990,31.1
MAR,1990,2.2
APR,1990,2.1
MAY,1990,32
JUN,1990,315.2
JUL,1990,334.7
AUG,1990,285.7
SEP,1990,331.3
OCT,1990,37.3
NOV,1990,0
DEC,1990,7.5
JAN,1991,3.5
FEB,1991,7.8
MAR,1991,16.1
APR,1991,3.4
MAY,1991,2.6
JUN,1991,98.6
JUL,1991,319.3
AUG,1991,488.1
SEP,1991,67.3
OCT,1991,5.1
NOV,1991,2.9
DEC,1991,2.1
JAN,1992,0
FEB,1992,0
MAR,1992,0.5
APR,1992,0.4
MAY,1992,7.1
JUN,1992,38.4
JUL,1992,295.4
AUG,1992,465.7
SEP,1992,235.6
OCT,1992,7.9
NOV,1992,0.1
DEC,1992,0
JAN,1993,0
FEB,1993,12.2
MAR,1993,15.8
APR,1993,1
MAY,1993,5.5
JUN,1993,105.6
JUL,1993,252.9
AUG,1993,288.1
SEP,1993,415.9
OCT,1993,21.7
NOV,1993,0.1
DEC,1993,0
JAN,1994,9.5
FEB,1994,10.7
MAR,1994,0
APR,1994,9.9
MAY,1994,1
JUN,1994,264.7
JUL,1994,550.2
AUG,1994,512.1
SEP,1994,150.5
OCT,1994,24.8
NOV,1994,0.4
DEC,1994,0
JAN,1995,24.1
FEB,1995,8.9
MAR,1995,47
APR,1995,3.2
MAY,1995,2.1
JUN,1995,81
JUL,1995,361.9
AUG,1995,355.3
SEP,1995,128.7
OCT,1995,5.2
NOV,1995,2.1
DEC,1995,12.8
JAN,1996,39.1
FEB,1996,15.9
MAR,1996,3.5
APR,1996,1.9
MAY,1996,0.9
JUN,1996,67.2
JUL,1996,312.4
AUG,1996,369.5
SEP,1996,129
OCT,1996,47.3
NOV,1996,0
DEC,1996,0
JAN,1997,4
FEB,1997,0
MAR,1997,0.6
APR,1997,7.4
MAY,1997,3.3
JUN,1997,95.1
JUL,1997,449.1
AUG,1997,358.9
SEP,1997,198
OCT,1997,61.6
NOV,1997,76.4
DEC,1997,102.6
JAN,1998,29.7
FEB,1998,5.7
MAR,1998,24.1
APR,1998,5.2
MAY,1998,2.9
JUN,1998,84.4
JUL,1998,297.2
AUG,1998,323.3
SEP,1998,187.1
OCT,1998,20.4
NOV,1998,33.4
DEC,1998,0
JAN,1999,1.5
FEB,1999,21.2
MAR,1999,0
APR,1999,0
MAY,1999,4.8
JUN,1999,122.5
JUL,1999,336.3
AUG,1999,355.9
SEP,1999,522.7
OCT,1999,79
NOV,1999,0
DEC,1999,0
JAN,2000,0.1
FEB,2000,0
MAR,2000,0.1
APR,2000,0.1
MAY,2000,7.4
JUN,2000,167.5
JUL,2000,377.7
AUG,2000,208.2
SEP,2000,111.4
OCT,2000,1.8
NOV,2000,0
DEC,2000,0
JAN,2001,2.3
FEB,2001,0.8
MAR,2001,2.4
APR,2001,23
MAY,2001,12.4
JUN,2001,255.5
JUL,2001,468.4
AUG,2001,243.9
SEP,2001,50.4
OCT,2001,110
NOV,2001,1
DEC,2001,0
JAN,2002,1.8
FEB,2002,29.6
MAR,2002,1.2
APR,2002,0.2
MAY,2002,5.2
JUN,2002,93.5
JUL,2002,84.7
AUG,2002,491.8
SEP,2002,192.1
OCT,2002,43.1
NOV,2002,5.6
DEC,2002,1.2
JAN,2003,0.7
FEB,2003,59.6
MAR,2003,2.2
APR,2003,1
MAY,2003,0.4
JUN,2003,119.9
JUL,2003,366.8
AUG,2003,370.2
SEP,2003,493.3
OCT,2003,20.5
NOV,2003,0.5
DEC,2003,2.9
JAN,2004,19.8
FEB,2004,0.4
MAR,2004,0
APR,2004,1.7
MAY,2004,3.9
JUN,2004,208.1
JUL,2004,203.1
AUG,2004,369.1
SEP,2004,119.9
OCT,2004,25.2
NOV,2004,4.1
DEC,2004,0
JAN,2005,35.2
FEB,2005,10.6
MAR,2005,27.4
APR,2005,3.4
MAY,2005,41.7
JUN,2005,163.9
JUL,2005,597.2
AUG,2005,256.6
SEP,2005,198.4
OCT,2005,27.6
NOV,2005,0
DEC,2005,4.4
JAN,2006,0
FEB,2006,0
MAR,2006,50.3
APR,2006,14.2
MAY,2006,18
JUN,2006,56.3
JUL,2006,373.8
AUG,2006,328.3
SEP,2006,74.1
OCT,2006,13
NOV,2006,12.3
DEC,2006,3
JAN,2007,7
FEB,2007,26.3
MAR,2007,8.6
APR,2007,2.9
MAY,2007,6.2
JUN,2007,74.8
JUL,2007,207.8
AUG,2007,162.6
SEP,2007,130.1
OCT,2007,3.1
NOV,2007,22.8
DEC,2007,1.5
JAN,2008,1.4
FEB,2008,4.1
MAR,2008,8.9
APR,2008,2.5
MAY,2008,5.3
JUN,2008,307.6
JUL,2008,268.2
AUG,2008,270.2
SEP,2008,116.1
OCT,2008,15.5
NOV,2008,3
DEC,2008,0.4
JAN,2009,14.8
FEB,2009,1
MAR,2009,1.8
APR,2009,2.7
MAY,2009,3.7
JUN,2009,35.3
JUL,2009,317.6
AUG,2009,191.3
SEP,2009,208.7
OCT,2009,68.9
NOV,2009,79.2
DEC,2009,19
JAN,2010,2.9
FEB,2010,10.4
MAR,2010,0.1
APR,2010,0.7
MAY,2010,1.7
JUN,2010,58.4
JUL,2010,363.3
AUG,2010,271.9
SEP,2010,213.4
OCT,2010,23.6
NOV,2010,10.9
