Month,Year,Rainfall
DEC,1925,0
JAN,1926,26.4
FEB,1926,9.5
MAR,1926,111.3
APR,1926,25.6
MAY,1926,85.5
JUN,1926,103.7
JUL,1926,579.3
AUG,1926,431.3
SEP,1926,243.7
OCT,1926,78.9
NOV,1926,0.9
DEC,1926,9.1
JAN,1927,31.6
FEB,1927,37.4
MAR,1927,9.1
APR,1927,22.3
MAY,1927,96.7
JUN,1927,227.7
JUL,1927,317.4
AUG,1927,224.6
SEP,1927,161.6
OCT,1927,58.6
NOV,1927,3.7
DEC,1927,0
JAN,1928,12.8
FEB,1928,3.2
MAR,1928,1.6
APR,1928,51.3
MAY,1928,110.9
JUN,1928,427
JUL,1928,428.1
AUG,1928,325.1
SEP,1928,113.3
OCT,1928,149.9
NOV,1928,1.7
DEC,1928,0.1
JAN,1929,42.8
FEB,1929,13.2
MAR,1929,38.8
APR,1929,41.8
MAY,1929,52.5
JUN,1929,208.1
JUL,1929,398.6
AUG,1929,297.3
SEP,1929,168.3
OCT,1929,264.6
NOV,1929,0
DEC,1929,31.4
JAN,1930,1.8
FEB,1930,12.1
MAR,1930,19.9
APR,1930,18.6
MAY,1930,86.3
JUN,1930,186.9
JUL,1930,410.7
AUG,1930,307.3
SEP,1930,200.1
OCT,1930,41.1
NOV,1930,95.1
DEC,1930,1.1
JAN,1931,2.2
FEB,1931,74.6
MAR,1931,27.1
APR,1931,22.7
MAY,1931,111.5
JUN,1931,157.2
JUL,1931,368.5
AUG,1931,286.7
SEP,1931,197
OCT,1931,168.3
NOV,1931,59
DEC,1931,0.9
JAN,1932,0
FEB,1932,12.9
MAR,1932,5.1
APR,1932,31.9
MAY,1932,196.6
JUN,1932,151.1
JUL,1932,297.5
AUG,1932,259.6
SEP,1932,177.7
OCT,1932,64.2
NOV,1932,110.2
DEC,1932,0
JAN,1933,16.3
FEB,1933,53.3
MAR,1933,3.7
APR,1933,75.6
MAY,1933,171.6
JUN,1933,326.3
JUL,1933,384.9
AUG,1933,420.8
SEP,1933,266.9
OCT,1933,144.8
NOV,1933,2.1
DEC,1933,0.8
JAN,1934,5.5
FEB,1934,19.6
MAR,1934,0.6
APR,1934,39.9
MAY,1934,58.6
JUN,1934,200
JUL,1934,209
AUG,1934,269.6
SEP,1934,197.1
OCT,1934,85
NOV,1934,14.9
DEC,1934,17.8
JAN,1935,12.1
FEB,1935,26.3
MAR,1935,30.8
APR,1935,34.6
MAY,1935,33.6
JUN,1935,163.4
JUL,1935,233.1
AUG,1935,298.9
SEP,1935,171.1
OCT,1935,9.6
NOV,1935,0
DEC,1935,1.6
JAN,1936,9.8
FEB,1936,12.6
MAR,1936,20.3
APR,1936,16.4
MAY,1936,223.8
JUN,1936,299.9
JUL,1936,331.4
AUG,1936,251.4
SEP,1936,253.9
OCT,1936,74.7
NOV,1936,4
DEC,1936,7.5
JAN,1937,0
FEB,1937,112.8
MAR,1937,8.6
APR,1937,16.8
MAY,1937,130.3
JUN,1937,300.8
JUL,1937,265.6
AUG,1937,280.4
SEP,1937,295.7
OCT,1937,109.2
NOV,1937,1.9
DEC,1937,0.4
JAN,1938,15.7
FEB,1938,33.1
MAR,1938,2.8
APR,1938,8.9
MAY,1938,234.9
JUN,1938,233.7
JUL,1938,244.6
AUG,1938,310.2
SEP,1938,160.8
OCT,1938,78.9
NOV,1938,14.2
DEC,1938,0
JAN,1939,2.4
FEB,1939,23.1
MAR,1939,10.9
APR,1939,20.2
MAY,1939,70.2
JUN,1939,250.5
JUL,1939,420.2
AUG,1939,450.9
SEP,1939,207.5
OCT,1939,220.6
NOV,1939,21.2
DEC,1939,0.8
JAN,1940,0.1
FEB,1940,30.3
MAR,1940,103.9
APR,1940,18.3
MAY,1940,98.9
JUN,1940,218.1
JUL,1940,236.2
AUG,1940,384.3
SEP,1940,199.6
OCT,1940,58.9
NOV,1940,7.3
DEC,1940,2.8
JAN,1941,29.3
FEB,1941,0.4
MAR,1941,0.7
APR,1941,27.6
MAY,1941,87.5
JUN,1941,376.1
JUL,1941,404.3
AUG,1941,396.5
SEP,1941,184.4
OCT,1941,219.6
