Month,Year,Rainfall
FEB,1923,2.7
MAR,1923,8.4
APR,1923,2.6
MAY,1923,3.5
JUN,1923,12.1
JUL,1923,561.6
AUG,1923,296.2
SEP,1923,173.6
OCT,1923,0.7
NOV,1923,1.2
DEC,1923,7.6
JAN,1924,11.9
FEB,1924,3.4
MAR,1924,0.5
APR,1924,0.6
MAY,1924,2
JUN,1924,34.3
JUL,1924,346.5
AUG,1924,335.6
SEP,1924,208.4
OCT,1924,68.2
NOV,1924,0.2
DEC,1924,19.5
JAN,1925,0
FEB,1925,0
MAR,1925,0
APR,1925,0
MAY,1925,34.9
JUN,1925,165.7
JUL,1925,260.1
AUG,1925,146.6
SEP,1925,37.8
OCT,1925,1.2
NOV,1925,45.5
DEC,1925,1.6
JAN,1926,16
FEB,1926,0.8
MAR,1926,8.8
APR,1926,2.5
MAY,1926,8.5
JUN,1926,21.9
JUL,1926,268.3
AUG,1926,429
SEP,1926,143.5
OCT,1926,12.8
NOV,1926,0.2
DEC,1926,1.5
JAN,1927,0
FEB,1927,1.7
MAR,1927,6.5
APR,1927,0.5
MAY,1927,1.6
JUN,1927,78.3
JUL,1927,334.2
AUG,1927,217.7
SEP,1927,74.1
OCT,1927,36.8
NOV,1927,101.2
DEC,1927,20.2
JAN,1928,0.4
FEB,1928,31.9
MAR,1928,2.8
APR,1928,0
MAY,1928,2.5
JUN,1928,75.6
JUL,1928,395
AUG,1928,217.6
SEP,1928,49.5
OCT,1928,66.9
NOV,1928,1.6
DEC,1928,51.9
JAN,1929,6.3
FEB,1929,8.8
MAR,1929,0.1
APR,1929,4.8
MAY,1929,0.7
JUN,1929,108.5
JUL,1929,288
AUG,1929,215.5
SEP,1929,88.8
OCT,1929,1.6
NOV,1929,0
DEC,1929,5.5
JAN,1930,3
FEB,1930,0.3
MAR,1930,0
APR,1930,2.2
MAY,1930,5.1
JUN,1930,96.4
JUL,1930,392.8
AUG,1930,183.5
SEP,1930,167.1
OCT,1930,36.9
NOV,1930,0.6
DEC,1930,0.3
JAN,1931,2.2
FEB,1931,1.4
MAR,1931,0.4
APR,1931,0.1
MAY,1931,1.5
JUN,1931,48.2
JUL,1931,281.6
AUG,1931,424.1
SEP,1931,226
OCT,1931,132.1
NOV,1931,10.4
DEC,1931,3.7
JAN,1932,0
FEB,1932,2.9
MAR,1932,12.7
APR,1932,2.6
MAY,1932,1.8
JUN,1932,57
JUL,1932,467
AUG,1932,128.3
SEP,1932,289.8
OCT,1932,24.8
NOV,1932,1.4
DEC,1932,0
JAN,1933,0.2
FEB,1933,5
MAR,1933,2.1
APR,1933,11.7
MAY,1933,36.7
JUN,1933,196.5
JUL,1933,276.9
AUG,1933,351.8
SEP,1933,288.1
OCT,1933,22.7
NOV,1933,11.4
DEC,1933,8.5
JAN,1934,7
FEB,1934,0
MAR,1934,6
APR,1934,0.8
MAY,1934,0.1
JUN,1934,124.7
JUL,1934,237.6
AUG,1934,415.7
SEP,1934,340.5
OCT,1934,2.9
NOV,1934,24.8
DEC,1934,4.8
JAN,1935,5.3
FEB,1935,2.9
MAR,1935,0
APR,1935,7.8
MAY,1935,0.7
JUN,1935,94.3
JUL,1935,361.2
AUG,1935,157.5
SEP,1935,213.6
OCT,1935,17.8
NOV,1935,0.6
DEC,1935,9.5
JAN,1936,2.6
FEB,1936,6
MAR,1936,17.5
APR,1936,2.5
MAY,1936,11.2
JUN,1936,192.2
JUL,1936,152.8
AUG,1936,211.6
SEP,1936,198.4
OCT,1936,0.6
NOV,1936,104.1
DEC,1936,1.6
JAN,1937,1
FEB,1937,12.1
MAR,1937,6.1
APR,1937,8.1
MAY,1937,3.6
JUN,1937,177.6
JUL,1937,442
AUG,1937,163.9
SEP,1937,201.9
OCT,1937,30
NOV,1937,1
DEC,1937,6.2
JAN,1938,8.7
FEB,1938,0
MAR,1938,1.5
APR,1938,0.8
MAY,1938,24.5
JUN,1938,306.3
JUL,1938,345.5
AUG,1938,206.1
SEP,1938,38.6
OCT,1938,69
NOV,1938,0
DEC,1938,0
JAN,1939,6.2
FEB,1939,0.9
MAR,1939,8.2
APR,1939,0.2
MAY,1939,0.3
JUN,1939,64.1
JUL,1939,284.8
AUG,1939,312.4
SEP,1939,119.6
OCT,1939,3.9
NOV,1939,1.4
DEC,1939,0.6
JAN,1940,10.4
FEB,1940,4.5
MAR,1940,6.1
APR,1940,1.8
MAY,1940,10.8
JUN,1940,157.6
JUL,1940,393.9
AUG,1940,347.7
SEP,1940,63.9
OCT,1940,40.8
NOV,1940,23.6
DEC,1940,3.8
JAN,1941,19.2
FEB,1941,19.9
MAR,1941,5.5
APR,1941,0.7
MAY,1941,2.1
JUN,1941,52.7
JUL,1941,195.6
AUG,1941,349.8
SEP,1941,93
OCT,1941,0.9
NOV,1941,0
DEC,1941,0
JAN,1942,28.2
FEB,1942,28.3
MAR,1942,0.7
APR,1942,1.5
MAY,1942,1.2
JUN,1942,122.7
JUL,1942,558
AUG,1942,286
SEP,1942,163.5
OCT,1942,0.1
NOV,1942,0
DEC,1942,11.5
JAN,1943,25.1
FEB,1943,0
MAR,1943,0
APR,1943,3.5
MAY,1943,25.2
JUN,1943,122.3
JUL,1943,359.8
AUG,1943,179.1
SEP,1943,187.2
OCT,1943,60.5
NOV,1943,0.1
DEC,1943,0
JAN,1944,15.8
FEB,1944,14.8
MAR,1944,34.1
APR,1944,2.6
MAY,1944,0.8
JUN,1944,87.9
JUL,1944,500.6
AUG,1944,519.5
SEP,1944,118.7
OCT,1944,49.2
NOV,1944,1.1
DEC,1944,2.6
JAN,1945,22.2
FEB,1945,0
MAR,1945,0
APR,1945,3.6
MAY,1945,3.2
JUN,1945,190.3
JUL,1945,377.4
AUG,1945,235.9
SEP,1945,211.1
OCT,1945,3.6
NOV,1945,0
DEC,1945,0
JAN,1946,0
FEB,1946,10.9
MAR,1946,0.1
APR,1946,3
MAY,1946,3.2
JUN,1946,256.8
JUL,1946,341.4
AUG,1946,387.5
SEP,1946,100.4
OCT,1946,5.9
NOV,1946,117.9
DEC,1946,23.6
JAN,1947,18.3
FEB,1947,3.9
MAR,1947,2.3
APR,1947,3.8
MAY,1947,1.9
JUN,1947,48.1
JUL,1947,319.5
AUG,1947,350.5
SEP,1947,282.2
OCT,1947,14
NOV,1947,3.5
DEC,1947,16.7
JAN,1948,36.6
FEB,1948,6.7
MAR,1948,0.7
APR,1948,0.9
MAY,1948,0.7
JUN,1948,145
JUL,1948,382.5
AUG,1948,369.7
SEP,1948,225.8
OCT,1948,17.8
NOV,1948,61.1
DEC,1948,0.2
JAN,1949,0
FEB,1949,3.4
MAR,1949,0.4
APR,1949,0.3
MAY,1949,19.7
JUN,1949,90.3
JUL,1949,326.9
AUG,1949,137.2
SEP,1949,334.7
OCT,1949,50.8
NOV,1949,2.4
DEC,1949,0
JAN,1950,2.4
FEB,1950,2
MAR,1950,15
APR,1950,0.3
MAY,1950,5.8
JUN,1950,34.8
JUL,1950,411.3
AUG,1950,182.6
SEP,1950,230.4
OCT,1950,2.9
NOV,1950,0
DEC,1950,16.9
JAN,1951,5.3
FEB,1951,0.4
MAR,1951,6
APR,1951,0.5
MAY,1951,3.5
JUN,1951,88
JUL,1951,231.7
AUG,1951,205.5
SEP,1951,85.5
OCT,1951,18.9
NOV,1951,4.4
DEC,1951,0
JAN,1952,0.7
FEB,1952,8.9
MAR,1952,1.7
APR,1952,1.7
MAY,1952,0.8
JUN,1952,163.6
JUL,1952,367.7
AUG,1952,239.4
SEP,1952,35.8
OCT,1952,1.4
NOV,1952,0
DEC,1952,7.6
JAN,1953,19.1
FEB,1953,0
MAR,1953,0
APR,1953,2
MAY,1953,1.1
JUN,1953,72.6
JUL,1953,273
AUG,1953,304.2
SEP,1953,107.1
OCT,1953,14.5
NOV,1953,0
DEC,1953,0.1
JAN,1954,12.3
FEB,1954,11.9
MAR,1954,5.4
APR,1954,0.1
MAY,1954,1
JUN,1954,70.6
JUL,1954,318.7
AUG,1954,183.2
SEP,1954,480.1
OCT,1954,16.9
NOV,1954,0.3
DEC,1954,0
JAN,1955,26.8
FEB,1955,2.2
MAR,1955,0.6
APR,1955,1.5
MAY,1955,1.5
JUN,1955,188.8
JUL,1955,97.7
AUG,1955,441.1
SEP,1955,249.5
OCT,1955,139.5
NOV,1955,0
DEC,1955,0
JAN,1956,10.9
FEB,1956,0.8
MAR,1956,3.5
APR,1956,0.4
MAY,1956,49.1
JUN,1956,112.1
JUL,1956,411.4
AUG,1956,235.5
SEP,1956,127.8
OCT,1956,95.8
NOV,1956,12.8
DEC,1956,5.7
JAN,1957,12.5
FEB,1957,0.1
MAR,1957,30.4
APR,1957,5.6
MAY,1957,4
JUN,1957,89.3
JUL,1957,223.2
AUG,1957,339.9
SEP,1957,112.7
OCT,1957,12.5
NOV,1957,1.2
DEC,1957,1.6
JAN,1958,3.2
FEB,1958,1.3
MAR,1958,1.4
APR,1958,3.2
MAY,1958,0.9
JUN,1958,82.5
JUL,1958,383.6
AUG,1958,284
SEP,1958,271.1
OCT,1958,57.7
NOV,1958,10.1
DEC,1958,0.7
JAN,1959,23
FEB,1959,0.1
MAR,1959,0.2
APR,1959,4
MAY,1959,22
JUN,1959,78.9
JUL,1959,395.5
AUG,1959,325.8
SEP,1959,254.3
OCT,1959,70.7
NOV,1959,7
DEC,1959,0
JAN,1960,25.2
FEB,1960,0
MAR,1960,12.4
APR,1960,1.4
MAY,1960,6.6
JUN,1960,132.5
JUL,1960,203.2
AUG,1960,392.9
SEP,1960,53.6
OCT,1960,53.2
NOV,1960,0
DEC,1960,1.5
JAN,1961,22
FEB,1961,1.8
MAR,1961,0.5
APR,1961,0.7
MAY,1961,6.9
JUN,1961,74
JUL,1961,311.3
AUG,1961,318.8
SEP,1961,559.4
OCT,1961,128.5
NOV,1961,8.3
DEC,1961,1.3
JAN,1962,6.7
FEB,1962,4.9
MAR,1962,7.8
APR,1962,8.4
MAY,1962,4.1
JUN,1962,16.4
JUL,1962,308.7
AUG,1962,207
SEP,1962,313.3
OCT,1962,0.1
NOV,1962,8.2
DEC,1962,20.3
JAN,1963,6.1
FEB,1963,5.5
MAR,1963,2.5
APR,1963,3
MAY,1963,3.9
JUN,1963,71
JUL,1963,235.2
AUG,1963,363.1
SEP,1963,155.4
OCT,1963,26.8
NOV,1963,30.6
DEC,1963,2.2
JAN,1964,0
FEB,1964,0
MAR,1964,2.2
APR,1964,0
MAY,1964,7.7
JUN,1964,111.7
JUL,1964,278.8
AUG,1964,312.2
SEP,1964,163.3
OCT,1964,2.8
NOV,1964,0
DEC,1964,1.2
JAN,1965,4.8
FEB,1965,0.7
MAR,1965,1.6
APR,1965,2
MAY,1965,0.6
JUN,1965,31.1
JUL,1965,270.8
AUG,1965,142.5
SEP,1965,124
OCT,1965,5.9
NOV,1965,1
DEC,1965,9.6
JAN,1966,4
FEB,1966,0.9
MAR,1966,2.2
APR,1966,0.1
MAY,1966,2.8
JUN,1966,69.2
JUL,1966,267.7
AUG,1966,200.6
SEP,1966,104
OCT,1966,0.6
NOV,1966,23.8
DEC,1966,4.1
JAN,1967,0
FEB,1967,0
MAR,1967,31.9
APR,1967,2.5
MAY,1967,0.9
JUN,1967,125.9
JUL,1967,223.5
AUG,1967,253.8
SEP,1967,222.2
OCT,1967,2.3
NOV,1967,0.1
DEC,1967,82.5
JAN,1968,9.2
FEB,1968,2
MAR,1968,9.7
APR,1968,1.2
MAY,1968,0.2
JUN,1968,34.4
JUL,1968,404.1
AUG,1968,291.9
SEP,1968,94.1
OCT,1968,14.1
NOV,1968,0
DEC,1968,0.4
JAN,1969,5.7
FEB,1969,0.3
MAR,1969,0
APR,1969,0.2
MAY,1969,0.8
JUN,1969,47.9
JUL,1969,393.4
AUG,1969,395.9
SEP,1969,226.5
OCT,1969,0
NOV,1969,45.8
DEC,1969,0.3
JAN,1970,19.9
FEB,1970,12.1
MAR,1970,8.3
APR,1970,0.5
MAY,1970,12.2
JUN,1970,254.4
JUL,1970,186.5
AUG,1970,346.6
SEP,1970,265.8
OCT,1970,6.8
NOV,1970,0
DEC,1970,0
JAN,1971,5.4
FEB,1971,2
MAR,1971,1.2
APR,1971,2.8
MAY,1971,17.7
JUN,1971,183.9
JUL,1971,446.9
AUG,1971,220.3
SEP,1971,209.6
OCT,1971,45.6
NOV,1971,0.2
DEC,1971,0
JAN,1972,0.1
FEB,1972,3.7
MAR,1972,0.1
APR,1972,0.1
MAY,1972,1.9
JUN,1972,92
JUL,1972,161.5
AUG,1972,421.3
SEP,1972,74.4
OCT,1972,3.9
NOV,1972,10.1
DEC,1972,1.1
JAN,1973,0.1
FEB,1973,5.2
MAR,1973,0
APR,1973,0.3
MAY,1973,2.6
JUN,1973,74
JUL,1973,553.1
AUG,1973,478.8
SEP,1973,256.6
OCT,1973,26.2
NOV,1973,0.2
DEC,1973,9.8
JAN,1974,0.2
FEB,1974,0.6
MAR,1974,0.3
APR,1974,0.7
MAY,1974,14.6
JUN,1974,40.8
JUL,1974,289.5
AUG,1974,372.9
SEP,1974,65.3
OCT,1974,89
NOV,1974,0.8
DEC,1974,1.9
JAN,1975,1.2
FEB,1975,3.4
MAR,1975,0.6
APR,1975,0.2
MAY,1975,3.4
JUN,1975,136.2
JUL,1975,265.4
AUG,1975,357.7
SEP,1975,245.3
OCT,1975,51
NOV,1975,0
DEC,1975,0.3
JAN,1976,7.3
FEB,1976,0.7
MAR,1976,3.4
APR,1976,3.8
MAY,1976,8.4
JUN,1976,158.9
JUL,1976,261.3
AUG,1976,350.5
SEP,1976,183.3
OCT,1976,1.2
NOV,1976,46.8
DEC,1976,2
JAN,1977,2.5
FEB,1977,5.3
MAR,1977,4.9
APR,1977,3
MAY,1977,10.3
JUN,1977,157.3
JUL,1977,265.3
AUG,1977,316.1
SEP,1977,188.8
OCT,1977,12.5
NOV,1977,35.2
DEC,1977,1.6
JAN,1978,3.5
FEB,1978,15.7
MAR,1978,5.5
APR,1978,4
MAY,1978,0
JUN,1978,138
JUL,1978,318.7
AUG,1978,409.3
SEP,1978,61.8
OCT,1978,7.3
NOV,1978,21.9
DEC,1978,17.5
JAN,1979,21.3
FEB,1979,35.2
MAR,1979,8.5
APR,1979,0.2
MAY,1979,9.3
JUN,1979,110.1
JUL,1979,195.7
AUG,1979,260
SEP,1979,34.9
OCT,1979,6.1
NOV,1979,97.7
DEC,1979,2.8
JAN,1980,0.4
FEB,1980,0.7
MAR,1980,0.5
APR,1980,0.2
MAY,1980,0.9
JUN,1980,254.4
JUL,1980,186.8
AUG,1980,345.7
SEP,1980,50.3
OCT,1980,3.4
NOV,1980,1.8
DEC,1980,28.9
JAN,1981,4.3
FEB,1981,0.4
MAR,1981,10.1
APR,1981,0.1
MAY,1981,10.7
JUN,1981,118.1
JUL,1981,268.7
AUG,1981,297.2
SEP,1981,122.5
OCT,1981,20.6
NOV,1981,19.1
DEC,1981,18.4
JAN,1982,44.8
FEB,1982,4.7
MAR,1982,3.2
APR,1982,2.7
MAY,1982,8.3
JUN,1982,61.5
JUL,1982,247.2
AUG,1982,386.7
SEP,1982,89.3
OCT,1982,23.3
NOV,1982,60
DEC,1982,2.4
JAN,1983,4.8
FEB,1983,0.6
MAR,1983,0.1
APR,1983,13.7
MAY,1983,13.9
JUN,1983,88.3
JUL,1983,238.2
AUG,1983,364.4
SEP,1983,291.5
OCT,1983,55.2
NOV,1983,0
DEC,1983,1.1
JAN,1984,15.2
FEB,1984,6.1
MAR,1984,0
APR,1984,0.1
MAY,1984,0
JUN,1984,63.5
JUL,1984,165.3
AUG,1984,536
SEP,1984,60.3
OCT,1984,12.5
NOV,1984,0
DEC,1984,0.5
JAN,1985,2.1
FEB,1985,0
MAR,1985,0.2
APR,1985,4.5
MAY,1985,4.2
JUN,1985,55.4
JUL,1985,211.7
AUG,1985,294.4
SEP,1985,144.4
OCT,1985,157.8
NOV,1985,0
DEC,1985,0
JAN,1986,9.5
