Month,Year,Rainfall
FEB,1923,0.2
MAR,1923,32.2
APR,1923,9.8
MAY,1923,52.8
JUN,1923,604.8
JUL,1923,1627.2
AUG,1923,1013.2
SEP,1923,283.3
OCT,1923,44.4
NOV,1923,6.6
DEC,1923,5.8
JAN,1924,0
FEB,1924,0
MAR,1924,14.8
APR,1924,46
MAY,1924,47.2
JUN,1924,889.6
JUL,1924,1515.4
AUG,1924,602.7
SEP,1924,282.7
OCT,1924,94.4
NOV,1924,30.8
DEC,1924,5.2
JAN,1925,0
FEB,1925,0
MAR,1925,17.1
APR,1925,20.8
MAY,1925,176.6
JUN,1925,1176.4
JUL,1925,1117.2
AUG,1925,733.7
SEP,1925,81.5
OCT,1925,213.2
NOV,1925,27.7
DEC,1925,17.2
JAN,1926,12.3
FEB,1926,2
MAR,1926,0.1
APR,1926,7.3
MAY,1926,15.3
JUN,1926,686.3
JUL,1926,976.4
AUG,1926,850.3
SEP,1926,258.7
OCT,1926,143.6
NOV,1926,4
DEC,1926,0.1
JAN,1927,0
FEB,1927,0
MAR,1927,0.6
APR,1927,21.5
MAY,1927,80.1
JUN,1927,683.4
JUL,1927,1313.2
AUG,1927,535.8
SEP,1927,319.9
OCT,1927,110.5
NOV,1927,151.3
DEC,1927,0
JAN,1928,0.1
FEB,1928,29.3
MAR,1928,21.7
APR,1928,36.3
MAY,1928,17.1
JUN,1928,844.6
JUL,1928,1108.8
AUG,1928,836.6
SEP,1928,107.4
OCT,1928,316.4
NOV,1928,12
DEC,1928,9.3
JAN,1929,1.9
FEB,1929,0.2
MAR,1929,2.5
APR,1929,105.6
MAY,1929,114.7
JUN,1929,1361.6
JUL,1929,901.3
AUG,1929,566.9
SEP,1929,265.2
OCT,1929,281.9
NOV,1929,61.4
DEC,1929,0.2
JAN,1930,1.2
FEB,1930,0.2
MAR,1930,0
APR,1930,19.3
MAY,1930,171.5
JUN,1930,910.9
JUL,1930,706.8
AUG,1930,420.8
SEP,1930,401.2
OCT,1930,254.1
NOV,1930,14.2
DEC,1930,12.6
JAN,1931,0
FEB,1931,0
MAR,1931,2.4
APR,1931,33.4
MAY,1931,85.1
JUN,1931,673.4
JUL,1931,1244
AUG,1931,1201.9
SEP,1931,255.6
OCT,1931,183.5
NOV,1931,106.7
DEC,1931,56.5
JAN,1932,0
FEB,1932,0
MAR,1932,0
APR,1932,25.4
MAY,1932,255.4
JUN,1932,661.5
JUL,1932,1072.4
AUG,1932,457.2
SEP,1932,469.9
OCT,1932,348.7
NOV,1932,125.6
DEC,1932,7.3
JAN,1933,0
FEB,1933,0.1
MAR,1933,5.4
APR,1933,60.6
MAY,1933,360.3
JUN,1933,1031.9
JUL,1933,1326.6
AUG,1933,481.3
SEP,1933,502.5
OCT,1933,292.8
NOV,1933,42.3
DEC,1933,35.6
JAN,1934,7.4
FEB,1934,0.6
MAR,1934,1
APR,1934,16
MAY,1934,24.4
JUN,1934,1095.6
JUL,1934,827.5
AUG,1934,678.2
SEP,1934,184.2
OCT,1934,143.2
NOV,1934,32.7
DEC,1934,1
JAN,1935,2
FEB,1935,0
MAR,1935,0.7
APR,1935,11.3
MAY,1935,25.2
JUN,1935,674
JUL,1935,1168.1
AUG,1935,425.5
SEP,1935,312.5
OCT,1935,245
NOV,1935,11.9
DEC,1935,9.9
JAN,1936,0
FEB,1936,0.9
MAR,1936,23.3
APR,1936,14.7
MAY,1936,138.7
JUN,1936,1075.6
JUL,1936,981.6
AUG,1936,562.3
SEP,1936,195.6
OCT,1936,219.4
NOV,1936,108.6
DEC,1936,4.1
JAN,1937,0
FEB,1937,0
MAR,1937,5.7
APR,1937,110.1
MAY,1937,30.3
JUN,1937,740.8
