Month,Year,Rainfall
OCT,1922,58.8
NOV,1922,9.2
DEC,1922,0.9
JAN,1923,0.7
FEB,1923,68.3
MAR,1923,5.3
APR,1923,5.1
MAY,1923,26.7
JUN,1923,186
JUL,1923,398.4
AUG,1923,552.5
SEP,1923,124
OCT,1923,46
NOV,1923,18.2
DEC,1923,0.6
JAN,1924,23
FEB,1924,16.6
MAR,1924,1.9
APR,1924,12.2
MAY,1924,26.3
JUN,1924,148.7
JUL,1924,431.8
AUG,1924,269.6
SEP,1924,323.6
OCT,1924,75.1
NOV,1924,103.1
DEC,1924,0
JAN,1925,4.7
FEB,1925,6.1
MAR,1925,12.1
APR,1925,37.1
MAY,1925,84.6
JUN,1925,196.5
JUL,1925,428.3
AUG,1925,314
SEP,1925,172.5
OCT,1925,63.5
NOV,1925,7.7
DEC,1925,0.5
JAN,1926,33.5
FEB,1926,3.4
MAR,1926,95
APR,1926,13.5
MAY,1926,41.5
JUN,1926,55.7
JUL,1926,466.5
AUG,1926,391.2
SEP,1926,309.6
OCT,1926,44.6
NOV,1926,2.9
DEC,1926,21
JAN,1927,27.9
FEB,1927,99
MAR,1927,31.6
APR,1927,2.9
MAY,1927,41.7
JUN,1927,92.3
JUL,1927,452.5
AUG,1927,311.6
SEP,1927,156.4
OCT,1927,51.4
NOV,1927,15.8
DEC,1927,0
JAN,1928,51.4
FEB,1928,11.8
MAR,1928,3
APR,1928,26.4
MAY,1928,48.1
JUN,1928,313.4
JUL,1928,396.7
AUG,1928,213.7
SEP,1928,131.7
OCT,1928,183.3
NOV,1928,0.1
DEC,1928,4.4
JAN,1929,63.9
FEB,1929,15.2
MAR,1929,12.7
APR,1929,11.4
MAY,1929,29.5
JUN,1929,111.4
JUL,1929,541.7
AUG,1929,412.2
SEP,1929,124.6
OCT,1929,236.4
NOV,1929,0
DEC,1929,52.5
JAN,1930,0.9
FEB,1930,4.3
MAR,1930,7.7
APR,1930,18.1
MAY,1930,16.5
JUN,1930,125.5
JUL,1930,506.8
AUG,1930,361.4
SEP,1930,222.8
OCT,1930,44.5
NOV,1930,121.1
DEC,1930,4.4
JAN,1931,7
FEB,1931,116.9
MAR,1931,18
APR,1931,2.2
MAY,1931,37.1
JUN,1931,109
JUL,1931,357
AUG,1931,355.2
SEP,1931,201.2
OCT,1931,112.7
NOV,1931,33.4
DEC,1931,0.8
JAN,1932,0
FEB,1932,32.8
MAR,1932,4
APR,1932,15
MAY,1932,45.8
JUN,1932,96.5
JUL,1932,374.1
AUG,1932,297.8
SEP,1932,221.1
OCT,1932,50.2
NOV,1932,55.5
DEC,1932,0.9
JAN,1933,61.2
FEB,1933,58.7
MAR,1933,8.9
APR,1933,37
MAY,1933,94
JUN,1933,218.1
JUL,1933,366.8
AUG,1933,397.3
SEP,1933,209.6
OCT,1933,74.5
NOV,1933,4.1
DEC,1933,5.5
JAN,1934,24
FEB,1934,10.3
MAR,1934,1.8
APR,1934,13.1
MAY,1934,13.6
JUN,1934,166.7
JUL,1934,324.2
AUG,1934,341.4
SEP,1934,230.5
OCT,1934,55.9
NOV,1934,12
DEC,1934,3.9
JAN,1935,35.8
FEB,1935,21.7
MAR,1935,10
APR,1935,23.4
MAY,1935,6.7
JUN,1935,120.5
JUL,1935,295.8
AUG,1935,435.6
SEP,1935,200
OCT,1935,1.6
NOV,1935,0
DEC,1935,0.5
JAN,1936,15.9
FEB,1936,18.9
MAR,1936,13.5
APR,1936,5.4
MAY,1936,93
JUN,1936,279.1
JUL,1936,378.9
AUG,1936,346.2
SEP,1936,356.8
OCT,1936,135.2
NOV,1936,11.4
DEC,1936,10.1
JAN,1937,0
FEB,1937,96.4
MAR,1937,4.9
APR,1937,20.7
MAY,1937,72.1
JUN,1937,186.1
JUL,1937,363.2
AUG,1937,300.8
SEP,1937,276.2
OCT,1937,129.6
NOV,1937,0.4
DEC,1937,0
JAN,1938,29
FEB,1938,36.1
MAR,1938,0.2
APR,1938,0.8
MAY,1938,102.1
JUN,1938,201
JUL,1938,269
AUG,1938,344.1
SEP,1938,200.4
OCT,1938,45.1
NOV,1938,1.9
DEC,1938,0
JAN,1939,14.7
FEB,1939,47.8
MAR,1939,41.7
APR,1939,15.4
MAY,1939,18.3
JUN,1939,237
JUL,1939,367.3
AUG,1939,378.2
SEP,1939,257
OCT,1939,139.8
NOV,1939,1
DEC,1939,1.6
JAN,1940,0.2
FEB,1940,38.1
MAR,1940,89.6
APR,1940,15.6
MAY,1940,42.3
JUN,1940,123.3
JUL,1940,339.6
AUG,1940,387.3
SEP,1940,130.1
OCT,1940,41.2
NOV,1940,0
DEC,1940,24.6
