Month,Year,Rainfall
SEP,1922,265.6
OCT,1922,129.9
NOV,1922,9.3
DEC,1922,9.4
JAN,1923,0.4
FEB,1923,59.6
MAR,1923,17.1
APR,1923,258.1
MAY,1923,397.8
JUN,1923,588.6
JUL,1923,375.4
AUG,1923,267.2
SEP,1923,360.9
OCT,1923,98.2
NOV,1923,11.2
DEC,1923,5.9
JAN,1924,10.6
FEB,1924,22.7
MAR,1924,20
APR,1924,221.9
MAY,1924,299.4
JUN,1924,473.9
JUL,1924,609
AUG,1924,434
SEP,1924,346
OCT,1924,127
NOV,1924,126.9
DEC,1924,0.2
JAN,1925,26.4
FEB,1925,21.5
MAR,1925,53.8
APR,1925,278.3
MAY,1925,602.2
JUN,1925,330.8
JUL,1925,411.1
AUG,1925,400.7
SEP,1925,322.3
OCT,1925,89.5
NOV,1925,13.7
DEC,1925,0.2
JAN,1926,23.4
FEB,1926,23.2
MAR,1926,156.9
APR,1926,140.8
MAY,1926,253.9
JUN,1926,559.3
JUL,1926,576.5
AUG,1926,354.7
SEP,1926,189.2
OCT,1926,193.7
NOV,1926,6.4
DEC,1926,33.6
JAN,1927,33.8
FEB,1927,60.5
MAR,1927,66
APR,1927,265.2
MAY,1927,238.4
JUN,1927,573.9
JUL,1927,447.7
AUG,1927,366.4
SEP,1927,549.8
OCT,1927,161.2
NOV,1927,29.8
DEC,1927,0.2
JAN,1928,8.3
FEB,1928,21.1
MAR,1928,61
APR,1928,138.9
MAY,1928,446.5
JUN,1928,420.6
JUL,1928,428.1
AUG,1928,448.2
SEP,1928,343.5
OCT,1928,294.8
NOV,1928,21.6
DEC,1928,1.5
JAN,1929,83.9
FEB,1929,3.8
MAR,1929,84.1
APR,1929,321.7
MAY,1929,570.2
JUN,1929,643.4
JUL,1929,385
AUG,1929,333.2
SEP,1929,292.8
OCT,1929,196
NOV,1929,17.6
DEC,1929,22.1
JAN,1930,18
FEB,1930,41
MAR,1930,99.8
APR,1930,199.4
MAY,1930,209.8
JUN,1930,686.9
JUL,1930,287.8
AUG,1930,438.5
SEP,1930,299.1
OCT,1930,149.9
NOV,1930,114.4
DEC,1930,6.2
JAN,1931,7.6
FEB,1931,29.2
MAR,1931,47.6
APR,1931,294.7
MAY,1931,374
JUN,1931,605.6
JUL,1931,654.6
AUG,1931,282
SEP,1931,330.2
OCT,1931,136.7
NOV,1931,21.6
DEC,1931,16.3
JAN,1932,14.9
FEB,1932,36.7
MAR,1932,59.1
APR,1932,163.2
MAY,1932,488.6
JUN,1932,628.5
JUL,1932,454.6
AUG,1932,467.3
SEP,1932,355.8
OCT,1932,108.4
NOV,1932,90.9
DEC,1932,20.6
JAN,1933,10.3
FEB,1933,29
MAR,1933,16.7
APR,1933,214.4
MAY,1933,286.7
JUN,1933,477.2
JUL,1933,427.1
AUG,1933,501.7
SEP,1933,243.1
OCT,1933,122.1
NOV,1933,8.1
DEC,1933,2.7
JAN,1934,18.5
FEB,1934,68.2
MAR,1934,27.1
APR,1934,301.2
MAY,1934,444.6
JUN,1934,754.5
JUL,1934,553.2
AUG,1934,361.8
SEP,1934,246.8
OCT,1934,232.8
NOV,1934,59.8
DEC,1934,6.3
JAN,1935,3.4
FEB,1935,53.2
MAR,1935,66.5
APR,1935,122.1
MAY,1935,381.5
JUN,1935,696.9
JUL,1935,395.2
AUG,1935,573.9
SEP,1935,335
OCT,1935,28.1
NOV,1935,19.8
DEC,1935,2.9
JAN,1936,13.6
FEB,1936,58.7
MAR,1936,75.7
APR,1936,217.8
MAY,1936,422.8
JUN,1936,456.1
JUL,1936,559.9
AUG,1936,356.4
SEP,1936,283.5
OCT,1936,179.6
NOV,1936,24
DEC,1936,23.2
JAN,1937,2.2
FEB,1937,51.1
MAR,1937,19.3
APR,1937,97.4
MAY,1937,406.6
JUN,1937,422.5
JUL,1937,409.2
AUG,1937,480.5
SEP,1937,278.1
OCT,1937,139.3
NOV,1937,13.5
DEC,1937,4.9
JAN,1938,27.2
FEB,1938,16.2
MAR,1938,138
APR,1938,202
MAY,1938,247.3
JUN,1938,581
JUL,1938,510.6
AUG,1938,435.2
SEP,1938,431.4
OCT,1938,141.8
NOV,1938,55.2
DEC,1938,0.6
JAN,1939,1.5
FEB,1939,33.6
MAR,1939,11.2
APR,1939,178.3
MAY,1939,349.6
JUN,1939,533.7
JUL,1939,484.9
AUG,1939,224.9
SEP,1939,389
OCT,1939,190.1
NOV,1939,2.8
DEC,1939,1.9
JAN,1940,1.5
FEB,1940,57.9
MAR,1940,180.8
APR,1940,72.6
MAY,1940,391.9
JUN,1940,500.5
JUL,1940,435.4
AUG,1940,330.8
SEP,1940,353.7
OCT,1940,98.1
NOV,1940,19
DEC,1940,9.5
JAN,1941,4.5
FEB,1941,32.7
MAR,1941,53.8
APR,1941,245.1
MAY,1941,522.4
JUN,1941,541.7
JUL,1941,409.4
AUG,1941,361.8
SEP,1941,368.1
OCT,1941,143.3
NOV,1941,16.7
DEC,1941,9.9
JAN,1942,7.4
FEB,1942,25.3
MAR,1942,130.9
APR,1942,233.5
MAY,1942,469.1
JUN,1942,618.8
JUL,1942,332.9
AUG,1942,328.8
SEP,1942,462.9
OCT,1942,40
NOV,1942,27.5
DEC,1942,0
JAN,1943,54.4
FEB,1943,34.1
MAR,1943,170.6
APR,1943,247.7
MAY,1943,406.6
JUN,1943,513.3
JUL,1943,391.9
AUG,1943,417.9
SEP,1943,365
OCT,1943,86.7
NOV,1943,9.4
DEC,1943,6.2
JAN,1944,39.2
FEB,1944,21.3
MAR,1944,62.9
APR,1944,139
MAY,1944,518
JUN,1944,490.6
JUL,1944,386.9
AUG,1944,304.1
SEP,1944,455.6
OCT,1944,89.7
NOV,1944,7.2
DEC,1944,9.9
JAN,1945,37
FEB,1945,39.7
MAR,1945,67.5
APR,1945,139.5
MAY,1945,396.5
JUN,1945,500.5
JUL,1945,507.7
AUG,1945,493.5
SEP,1945,283.2
OCT,1945,196.6
NOV,1945,1.1
DEC,1945,2.9
JAN,1946,0.4
FEB,1946,19.4
MAR,1946,102.6
APR,1946,178.5
MAY,1946,328
JUN,1946,582.6
JUL,1946,547
AUG,1946,297.9
SEP,1946,266.8
OCT,1946,346.3
NOV,1946,8.6
DEC,1946,1.4
JAN,1947,3.9
FEB,1947,9
MAR,1947,83.9
APR,1947,243.4
MAY,1947,380.2
JUN,1947,486.4
JUL,1947,570.8
AUG,1947,285
SEP,1947,362.3
OCT,1947,202.2
NOV,1947,3
DEC,1947,13.1
JAN,1948,10.1
FEB,1948,42.4
MAR,1948,59.5
APR,1948,260.4
MAY,1948,681.2
JUN,1948,599.4
JUL,1948,534.8
AUG,1948,448.3
SEP,1948,314.4
OCT,1948,176.6
NOV,1948,50.6
DEC,1948,7.8
JAN,1949,22.9
FEB,1949,23.1
MAR,1949,76
APR,1949,371
MAY,1949,335.9
JUN,1949,683.4
JUL,1949,444.1
AUG,1949,461.9
SEP,1949,392.6
OCT,1949,148.3
NOV,1949,13
DEC,1949,11.1
JAN,1950,21.2
FEB,1950,51.2
MAR,1950,93.5
APR,1950,112.9
MAY,1950,282.1
JUN,1950,562
JUL,1950,389.5
AUG,1950,490.9
SEP,1950,200.7
OCT,1950,134.6
NOV,1950,49.9
DEC,1950,3.9
JAN,1951,4.9
FEB,1951,3.3
MAR,1951,53.5
APR,1951,242.9
MAY,1951,250.4
JUN,1951,588.8
JUL,1951,550.5
AUG,1951,387.4
SEP,1951,209.7
OCT,1951,270.5
NOV,1951,46.2
DEC,1951,5.8
JAN,1952,4.4
FEB,1952,10.4
MAR,1952,107.5
APR,1952,155.9
MAY,1952,465.6
JUN,1952,399.9
JUL,1952,573.9
AUG,1952,467.6
SEP,1952,343.7
OCT,1952,277.1
NOV,1952,43.2
DEC,1952,2.1
JAN,1953,18
FEB,1953,13.3
MAR,1953,227.3
APR,1953,157.4
MAY,1953,377.7
JUN,1953,405.5
JUL,1953,461.9
AUG,1953,284.5
SEP,1953,451.5
OCT,1953,144
NOV,1953,5.8
DEC,1953,13.1
JAN,1954,22
FEB,1954,45.7
MAR,1954,40.6
APR,1954,266
MAY,1954,490.3
JUN,1954,594.3
JUL,1954,572.2
AUG,1954,427.3
SEP,1954,218.8
OCT,1954,155.5
NOV,1954,2
DEC,1954,24.5
JAN,1955,9.2
FEB,1955,9.5
MAR,1955,143.5
APR,1955,210.2
MAY,1955,328.8
JUN,1955,546.5
JUL,1955,567
AUG,1955,415.8
SEP,1955,283.3
OCT,1955,149.3
NOV,1955,89.6
DEC,1955,8.5
JAN,1956,29.8
FEB,1956,3.2
MAR,1956,121.7
APR,1956,204.8
MAY,1956,533.5
JUN,1956,712.4
JUL,1956,440.3
AUG,1956,382.1
SEP,1956,171.9
OCT,1956,149.3
NOV,1956,44.3
DEC,1956,9.6
JAN,1957,66.9
FEB,1957,33.5
MAR,1957,20.1
APR,1957,136
MAY,1957,449.2
JUN,1957,446
JUL,1957,407.2
AUG,1957,366.6
SEP,1957,208.7
OCT,1957,99.9
NOV,1957,12.2
DEC,1957,10.7
JAN,1958,18.8
FEB,1958,44.2
MAR,1958,10.3
APR,1958,192.4
MAY,1958,545.2
JUN,1958,393.2
JUL,1958,361.1
AUG,1958,546.9
SEP,1958,278.7
OCT,1958,212.4
NOV,1958,4.6
DEC,1958,18.7
JAN,1959,30.8
FEB,1959,45.6
MAR,1959,109.9
APR,1959,144.1
MAY,1959,470.6
JUN,1959,517.6
JUL,1959,364.2
AUG,1959,255.9
SEP,1959,286.8
OCT,1959,301.7
NOV,1959,8.3
DEC,1959,0.2
JAN,1960,0.1
FEB,1960,11.1
MAR,1960,38.7
APR,1960,45.9
MAY,1960,315.2
JUN,1960,454.8
JUL,1960,553.7
AUG,1960,349.2
SEP,1960,479.4
OCT,1960,60.9
NOV,1960,29.3
DEC,1960,3.9
JAN,1961,11.5
FEB,1961,19.7
MAR,1961,253.8
APR,1961,123
MAY,1961,355.8
JUN,1961,335.4
JUL,1961,352.9
AUG,1961,347.4
SEP,1961,226.1
OCT,1961,128.1
NOV,1961,34.8
DEC,1961,6.9
JAN,1962,24.9
FEB,1962,27.6
MAR,1962,17.3
APR,1962,134.7
MAY,1962,369
JUN,1962,601.4
JUL,1962,338.8
AUG,1962,509.8
SEP,1962,137.4
OCT,1962,118.2
NOV,1962,11.1
DEC,1962,5.8
JAN,1963,3.3
FEB,1963,7.9
MAR,1963,51.1
APR,1963,183.3
MAY,1963,288.4
JUN,1963,596
JUL,1963,557.3
AUG,1963,432
SEP,1963,211.7
OCT,1963,144.1
NOV,1963,29.4
DEC,1963,7.2
JAN,1964,9.6
FEB,1964,22.6
MAR,1964,80.7
APR,1964,268.3
MAY,1964,297.4
JUN,1964,557.9
JUL,1964,600.3
AUG,1964,340.4
SEP,1964,326.3
OCT,1964,205.1
NOV,1964,8.3
DEC,1964,12.8
JAN,1965,5.1
FEB,1965,73.6
MAR,1965,52.5
APR,1965,158.2
MAY,1965,327.1
JUN,1965,501
JUL,1965,399.6
AUG,1965,422.1
SEP,1965,304
OCT,1965,82.4
NOV,1965,60.8
DEC,1965,12.5
JAN,1966,20
FEB,1966,23.6
MAR,1966,36.1
APR,1966,164.3
MAY,1966,323.7
JUN,1966,780.5
JUL,1966,507.1
AUG,1966,518.2
SEP,1966,248.1
OCT,1966,124.5
NOV,1966,31.8
DEC,1966,11.4
JAN,1967,11.4
FEB,1967,37.3
MAR,1967,105.9
APR,1967,112
MAY,1967,287.5
JUN,1967,395.7
JUL,1967,497.7
AUG,1967,258.9
SEP,1967,300.6
OCT,1967,97.6
NOV,1967,14.5
DEC,1967,4.2
JAN,1968,22.9
FEB,1968,19.8
MAR,1968,78.2
APR,1968,170.8
MAY,1968,432.3
JUN,1968,595
JUL,1968,494.1
AUG,1968,346
SEP,1968,231.7
OCT,1968,113.8
NOV,1968,23.9
DEC,1968,2.3
JAN,1969,27.4
FEB,1969,1.8
MAR,1969,99.7
APR,1969,178.7
MAY,1969,254.1
JUN,1969,567.2
JUL,1969,461.1
AUG,1969,446.7
SEP,1969,185.4
OCT,1969,80.9
NOV,1969,27.5
DEC,1969,1.8
JAN,1970,47
FEB,1970,35.8
MAR,1970,89.7
APR,1970,204.8
MAY,1970,493.4
JUN,1970,658.3
JUL,1970,475.3
AUG,1970,389.2
SEP,1970,390.7
OCT,1970,246.4
NOV,1970,17.8
DEC,1970,0.1
JAN,1971,36.9
FEB,1971,18.4
MAR,1971,37.6
APR,1971,142.9
MAY,1971,236.3
JUN,1971,437.1
JUL,1971,407.9
AUG,1971,474.8
SEP,1971,231.6
OCT,1971,199.5
NOV,1971,80
DEC,1971,12.1
JAN,1972,18
FEB,1972,39.6
MAR,1972,99.3
APR,1972,260.3
MAY,1972,339.3
JUN,1972,576.2
JUL,1972,441
AUG,1972,271
SEP,1972,227.1
OCT,1972,99.1
NOV,1972,2.9
DEC,1972,5.3
JAN,1973,9.8
FEB,1973,82.8
MAR,1973,28.9
APR,1973,252.1
MAY,1973,324.5
JUN,1973,634.4
JUL,1973,364.6
AUG,1973,395
SEP,1973,348.6
OCT,1973,128.7
NOV,1973,67.4
DEC,1973,35.3
JAN,1974,31.6
FEB,1974,11.4
MAR,1974,78.7
APR,1974,255.8
MAY,1974,369.4
JUN,1974,627
JUL,1974,789.3
AUG,1974,510.9
SEP,1974,429.1
OCT,1974,271
NOV,1974,27.1
DEC,1974,2.3
JAN,1975,10
FEB,1975,22.3
MAR,1975,18.8
APR,1975,227.9
MAY,1975,321.2
JUN,1975,337.6
JUL,1975,522.4
AUG,1975,314.8
SEP,1975,299.1
OCT,1975,172.7
NOV,1975,18
DEC,1975,5.8
JAN,1976,5.7
FEB,1976,36.3
MAR,1976,92.6
APR,1976,139.4
MAY,1976,179.5
JUN,1976,509.7
JUL,1976,390.5
AUG,1976,358.5
SEP,1976,149.1
OCT,1976,67.3
NOV,1976,24.3
DEC,1976,3.1
JAN,1977,9.1
FEB,1977,16.2
MAR,1977,74.4
APR,1977,375.1
MAY,1977,391.6
JUN,1977,405
JUL,1977,461.3
AUG,1977,461.9
SEP,1977,176.9
OCT,1977,175.7
NOV,1977,47.7
DEC,1977,21.8
JAN,1978,5
FEB,1978,8.2
MAR,1978,44.3
APR,1978,100.9
MAY,1978,253.7
JUN,1978,506.6
JUL,1978,444
AUG,1978,255.8
