Month,Year,Rainfall
SEP,1925,77.3
OCT,1925,148.9
NOV,1925,229
DEC,1925,182.8
JAN,1926,88
FEB,1926,2.2
MAR,1926,30.4
APR,1926,41.4
MAY,1926,53.7
JUN,1926,38.7
JUL,1926,73.8
AUG,1926,70.5
SEP,1926,120.2
OCT,1926,151.5
NOV,1926,119.2
DEC,1926,26.1
JAN,1927,18
FEB,1927,21.6
MAR,1927,17.2
APR,1927,50.7
MAY,1927,73.7
JUN,1927,83.1
JUL,1927,65.9
AUG,1927,77.8
SEP,1927,131
OCT,1927,87.2
NOV,1927,171.3
DEC,1927,32.5
JAN,1928,21
FEB,1928,54.9
MAR,1928,24
APR,1928,56.9
MAY,1928,51
JUN,1928,41.1
JUL,1928,75.5
AUG,1928,95.2
SEP,1928,59.7
OCT,1928,219
NOV,1928,173.8
DEC,1928,98.8
JAN,1929,20.4
FEB,1929,29.2
MAR,1929,9.4
APR,1929,107.3
MAY,1929,50.7
JUN,1929,63.2
JUL,1929,48.9
AUG,1929,70.7
SEP,1929,135.1
OCT,1929,161.2
NOV,1929,192
DEC,1929,89.6
JAN,1930,53.6
FEB,1930,60.3
MAR,1930,21.4
APR,1930,34.4
MAY,1930,165.7
JUN,1930,68.9
JUL,1930,38.9
AUG,1930,66.7
SEP,1930,94.2
OCT,1930,436.1
NOV,1930,186.5
DEC,1930,48.7
JAN,1931,22.7
FEB,1931,0
MAR,1931,3.3
APR,1931,55.6
MAY,1931,54.2
JUN,1931,40.8
JUL,1931,77.3
AUG,1931,81.7
SEP,1931,104.7
OCT,1931,120.3
NOV,1931,183.4
DEC,1931,295.8
JAN,1932,0.7
FEB,1932,31.9
MAR,1932,7.3
APR,1932,62.9
MAY,1932,109.6
JUN,1932,43
JUL,1932,56.5
AUG,1932,163.5
SEP,1932,61.6
OCT,1932,247.4
NOV,1932,246.9
DEC,1932,78.5
JAN,1933,2.7
FEB,1933,5
MAR,1933,41.2
APR,1933,52.5
MAY,1933,105.3
JUN,1933,36.9
JUL,1933,60.7
AUG,1933,169.9
SEP,1933,104.5
OCT,1933,201.8
NOV,1933,124.5
DEC,1933,105.9
JAN,1934,99.8
FEB,1934,0.1
MAR,1934,11.6
APR,1934,34.6
MAY,1934,49.6
JUN,1934,73.5
JUL,1934,57.5
AUG,1934,56.4
SEP,1934,38.1
OCT,1934,303.4
NOV,1934,99.2
DEC,1934,15.9
JAN,1935,37.5
FEB,1935,2.5
MAR,1935,9.3
APR,1935,63.9
MAY,1935,23.7
JUN,1935,60
JUL,1935,38.6
AUG,1935,153.4
SEP,1935,78.6
OCT,1935,192.4
NOV,1935,147.6
DEC,1935,86.3
JAN,1936,1.9
FEB,1936,51.1
MAR,1936,55.3
APR,1936,35.7
MAY,1936,74.4
JUN,1936,56.3
JUL,1936,85.5
AUG,1936,59.4
SEP,1936,122
OCT,1936,103.7
NOV,1936,234.5
DEC,1936,64.7
JAN,1937,10.7
FEB,1937,16.7
MAR,1937,26.7
APR,1937,96.1
MAY,1937,59.9
JUN,1937,42.3
JUL,1937,51.1
AUG,1937,118.1
SEP,1937,105.7
OCT,1937,189.8
NOV,1937,280.1
DEC,1937,22.8
JAN,1938,1.2
FEB,1938,52.1
MAR,1938,34.8
APR,1938,44.5
MAY,1938,54.3
JUN,1938,53
JUL,1938,101.4
AUG,1938,146.3
SEP,1938,116.8
OCT,1938,87.5
NOV,1938,39.3
DEC,1938,51.8
JAN,1939,31.1
FEB,1939,5
MAR,1939,26
APR,1939,132.1
MAY,1939,60
JUN,1939,60.4
JUL,1939,35.1
AUG,1939,91.3
SEP,1939,96.2
OCT,1939,243.8
NOV,1939,266.2
DEC,1939,8.6
JAN,1940,0.9
FEB,1940,0.7
MAR,1940,12.6
APR,1940,82.8
MAY,1940,131.5
JUN,1940,85.2
JUL,1940,59
AUG,1940,69.4
SEP,1940,121.2
OCT,1940,152
NOV,1940,367.8
DEC,1940,95.4
JAN,1941,31.7
FEB,1941,4.4
MAR,1941,1.4
APR,1941,58.6
MAY,1941,70.9
JUN,1941,47.1
JUL,1941,69.6
AUG,1941,84.7
SEP,1941,166.4
OCT,1941,148.1
NOV,1941,216.4
DEC,1941,107.5
JAN,1942,0.5
FEB,1942,0.6
MAR,1942,6
APR,1942,78.6
MAY,1942,61.3
JUN,1942,53.1
JUL,1942,54.9
AUG,1942,110.1
SEP,1942,120.8
OCT,1942,146.5
NOV,1942,68
DEC,1942,146.9
JAN,1943,112
FEB,1943,18.5
MAR,1943,10.8
APR,1943,72.1
MAY,1943,204.4
JUN,1943,43.2
JUL,1943,75.3
AUG,1943,78.8
SEP,1943,101.1
OCT,1943,310.6
NOV,1943,117.4
DEC,1943,43.2
JAN,1944,18.4
FEB,1944,34.6
MAR,1944,83.5
APR,1944,32.7
MAY,1944,46.1
JUN,1944,81.8
JUL,1944,73.8
AUG,1944,104.7
SEP,1944,143.5
OCT,1944,188.8
NOV,1944,288.8
DEC,1944,130.9
JAN,1945,4.6
FEB,1945,5.5
MAR,1945,5
APR,1945,74.7
MAY,1945,38.2
JUN,1945,22
JUL,1945,75.1
AUG,1945,110.1
SEP,1945,58.6
OCT,1945,168.4
NOV,1945,206.8
DEC,1945,15
JAN,1946,19.8
FEB,1946,1
MAR,1946,46.4
APR,1946,45.7
MAY,1946,76.4
JUN,1946,56.8
JUL,1946,59.3
AUG,1946,87.7
SEP,1946,140.8
OCT,1946,175.5
NOV,1946,311.2
DEC,1946,273.5
JAN,1947,59.5
FEB,1947,14.8
MAR,1947,54.4
APR,1947,92.8
MAY,1947,40.9
JUN,1947,54.1
JUL,1947,125.5
AUG,1947,113.4
SEP,1947,127.6
OCT,1947,205.9
NOV,1947,30.5
DEC,1947,20
JAN,1948,51.7
FEB,1948,9.9
MAR,1948,10.6
APR,1948,35.3
MAY,1948,72.5
JUN,1948,67.5
JUL,1948,79.8
AUG,1948,102.3
SEP,1948,68.8
OCT,1948,145.4
NOV,1948,226.2
DEC,1948,36.6
JAN,1949,8.6
FEB,1949,3
MAR,1949,0.6
APR,1949,62.3
MAY,1949,98.2
JUN,1949,75.6
JUL,1949,113.6
AUG,1949,148.2
SEP,1949,82.3
OCT,1949,159.4
NOV,1949,86.4
DEC,1949,2.3
JAN,1950,2.4
FEB,1950,68
MAR,1950,16.8
APR,1950,11.8
MAY,1950,54.5
JUN,1950,31.2
JUL,1950,56.1
AUG,1950,125.3
SEP,1950,85.5
OCT,1950,160.6
NOV,1950,100.7
DEC,1950,34.6
JAN,1951,11.7
FEB,1951,0.8
MAR,1951,26.7
APR,1951,115.2
MAY,1951,83
JUN,1951,30.8
JUL,1951,83.6
AUG,1951,94.7
SEP,1951,113.4
OCT,1951,98.3
NOV,1951,187.2
DEC,1951,9.6
JAN,1952,13.7
FEB,1952,47.7
MAR,1952,8.9
APR,1952,29.5
MAY,1952,58.7
JUN,1952,32.9
JUL,1952,74.3
AUG,1952,73.7
SEP,1952,38.2
OCT,1952,123.8
NOV,1952,47.2
DEC,1952,167.6
JAN,1953,13
FEB,1953,15.8
MAR,1953,4.8
APR,1953,97.8
MAY,1953,45.8
JUN,1953,67.6
JUL,1953,111.7
AUG,1953,86.2
SEP,1953,131.1
OCT,1953,278.2
NOV,1953,97.1
DEC,1953,18.9
JAN,1954,77.5
FEB,1954,2.7
MAR,1954,58.2
APR,1954,54.2
MAY,1954,77.9
JUN,1954,35.5
JUL,1954,118.5
AUG,1954,147.2
SEP,1954,34
OCT,1954,271
NOV,1954,32.6
DEC,1954,107
JAN,1955,35.7
FEB,1955,1.3
MAR,1955,10.3
APR,1955,85.3
MAY,1955,149.4
JUN,1955,47.8
